,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1905,GEG,HM,HL,,1," Dr. J. R. Aspelin, Professor und Staats-Archäolog in Hel-singfors (1887). 
"
2,1905,GEG,HM,HL,,2," Dr. August Bielenstein, Pastor in Doblen (І887). 
"
3,1905,GEG,HM,HL,,3," Woldemar Graf von dem Broel-Plater auf Dombrowitza in Wolhynien (1876). 
"
4,1905,GEG,HM,HL,,4," Baron Hermann v. Bruiningk in Riga (1887). 
"
5,1905,GEG,HM,HL,,5," Dr. Richard Hausmann, Prof. emer. (1871, resp. 1896). 
"
6,1905,GEG,HM,HL,,6," Dr. Jakob Hurt, Pastor in Petersburg (1887). 
"
7,1905,GEG,HM,HL,,7," Dr. Georg Alexander, Herzog zuMecklenburg-Stre-litz, in St. Petersburg (1888). 
"
8,1905,GEG,HM,HL,,8," Dr. Friedrich Baron Meyendorff, Livlândischer Landmar­schall in Riga (1887). 
"
9,1905,GEG,HM,HL,,9," Rudolph von Raison, Pastor emer. in Sperlingshof bei llluxt, Kurland (1887). 
"
10,1905,GEG,HM,HL,,10," Wirkl. Staatsrat Iwan Sabjelin, Direktor des Moskauer Museums (1887). 
"
11,1905,GEG,HM,HL,,11," Andrei Alexandrowitsch Ssaburow, Staatssekretär und Se-nateur, Mitglied des Reicbsrats, in St. Petersburg (1876). 
"
12,1905,GEG,HM,HL,,12," Iwan Iw. Graf Tolstoi, Vice-Präsident der Akademie der Künste, in St. Petersburg (1882). 
"
13,1905,GEG,HM,HL,,13," Gräfin Prasskowja Serg. Uwarow, Präsidentin der Moskauer Archäologischen Gesellschaft (1887). 
"
14,1905,GEG,HM,AB,,14," Dr. Adalbert Bezzenberger, Prof. in Königsberg (1894). 
"
15,1905,GEG,HM,AB,,15," Dr. Georg Loeschcke, Prof. in Bonn (1899). XLII 
"
16,1905,GEG,HM,AB,,16," Dr. Leo Meyer, Prof. honor, in Göttingen (1866 resp. 1894). 
"
17,1905,GEG,HM,AB,,17," Dr. Carl Schirren, Prof. in Kiel (1869). 
"
18,1905,GEG,HM,AB,,18," Dr. Leopold v. Schroeder, Prof. in Wien (1894). 
"
19,1905,GEG,HM,AB,,19," Dr. Ludwig Stieda, Prof. in Königsberg (1885) 
"
20,1905,GEG,HM,AB,,20," Dr. Wilhelm Thomsen, Prof. in Kopenhagen (1887). 
"
21,1905,GEG,CM,HL,,1," Friedrich Amelung, in Riga (1887). 
"
22,1905,GEG,CM,HL,,2," Dr. Hjalmar Appelgren, Conservator des Archäologischen Museums in Helsingfors (1901). 
"
23,1905,GEG,CM,HL,,3," Dr. Eduard Berendts, Rector des Demidow-Lyceums in Jaroslaw (1899). 
"
24,1905,GEG,CM,HL,,4," Gottlieb v. Blanckenhagen auf Weissenstein bei Wenden (1889). 
"
25,1905,GEG,CM,HL,,5," Frau Elisabeth v. Blanckenhagen, geb. Baronesse Maydell, zu Allasch (1889). 
"
26,1905,GEG,CM,HL,,6," Dr. med. Max Buch in Wilmanstraiid (1882). 
"
27,1905,GEG,CM,HL,,7," Titus Christiani, Schul-Inspector in Goldingen (1886, resp. 1903). 
"
28,1905,GEG,CM,HL,,8," Oberlehrer H. Diederichs in Mitau (1901). 
"
29,1905,GEG,CM,HL,,9," W. Dolbeschew, Oberlehrer in Wladikawkas (1885). 
"
30,1905,GEG,CM,HL,,10," Dr. 0. Donner, Prof. in Helsingfors (1865). 
"
31,1905,GEG,CM,HL,,11," Dr. Wladislaw Dybowsky in Minsk (1879). 
"
32,1905,GEG,CM,HL,,12," Konrad v. G er s dor ff auf Hochrosen (1889). 
"
33,1905,GEG,CM,HL,,13," Christian Giel, Conservator der Eremitage in St. Petersburg (1886). 
"
34,1905,GEG,CM,HL,,14," Dr. Reinhold Hausen in Helsingfors (1883). 
"
35,1905,GEG,CM,HL,,15," Dr. Axel 0. Heikel in Helsingfors (1887). 
"
36,1905,GEG,CM,HL,,16," D. S. Ilowaiski, Prof. in Moskau (1881). 
"
37,1905,GEG,CM,HL,,17," Mag. Edwin Johannson, Director der Mineralwasseranstalt in Riga (1883). 
"
38,1905,GEG,CM,HL,,18," Dr. Oskar Li even, Director der Cementfabrik in Noworos-siisk (1894). 
"
39,1905,GEG,CM,HL,,19," Konstantin Mettig, Inspector an der Realschule in Riga (1887). 
"
40,1905,GEG,CM,HL,,20," Wirkl. Staatsrat Anton v. Mierzynski, in Warschau (1876). 
"
41,1905,GEG,CM,HL,,21," Dr. Wilhelm Neumann, Architekt in Riga (1890). 
"
42,1905,GEG,CM,HL,,22," Dr. W. Radi off, Akademiker in St. Petersburg (1860). XLIII 
"
