,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
46,1890,GEG,CM,HL,,13," Konrad v.Gers dorff aus Hochrosen. (1889). 
"
47,1890,GEG,CM,HL,,14," Christian Giel, Numismatiker in St. Peters-bürg. (1886). 
"
48,1890,GEG,CM,HL,,15," Dr. Woldemar v. Gutzeit in Riga. (1883). 
"
49,1890,GEG,CM,HL,,16," Dr. Reinhold Hausen in Helsingfors. (1883). 
"
50,1890,GEG,CM,HL,,17," Dr. A. O. Heikel in Helsingfors. (1887). 
"
51,1890,GEG,CM,HL,,18," W. Jlowaiski Professor in Moskau. (1881). 
"
52,1890,GEG,CM,HL,,19," I. Jung, Lehrer in Abia. (1879). 
"
53,1890,GEG,CM,HL,,20," Th. Jversen, Oberlehrer in St. Petersburg. (1875). 
"
54,1890,GEG,CM,HL,,21," Dr. med. Leo Jwa nowski in St. Peters-bürg. (1883). 
"
55,1890,GEG,CM,HL,,22," Mag. EdwinI o h ann so n in Riga. (1883). 
"
56,1890,GEG,CM,HL,,23," Martin Körber einer. Pastor in Arensburg. (1862). 
"
57,1890,GEG,CM,HL,,24," Konstantin Mettig, Oberlehrer in Riga. (1887) 
"
58,1890,GEG,CM,HL,,25," Johann. Mielberg, Director des meteorol. Observatoriums in Tiflis. (1865). 
"
59,1890,GEG,CM,HL,,26," Dr. W.Miller, Professor in Moskau. (1881). 
"
60,1890,GEG,CM,HL,,27," W. Neumann, Stadt-Baumeister in Düna-bürg. (1890). 
"
61,1890,GEG,CM,HL,,28," Eugen v. Nottbeck, Staatsrath, in Reval. (1887). 
"
62,1890,GEG,CM,HL,,29," Dr. Valerian Podwis so tzki, Professor der Pharmakologie in Kasan. (1885). 
"
63,1890,GEG,CM,HL,,30," Dr. Rad 1 ofs, Akademiker in St. Petersburg. (1860). 
"
64,1890,GEG,CM,HL,,31," Frau Emilie v. R ü ck e r zu Unnipicht. (1889). 
"
65,1890,GEG,CM,HL,,32," Dr. med. Johannes Sachsendahl bei Tiflis. (1887). 
"
66,1890,GEG,CM,HL,,33," I. S samo kwas s ow, Professor in Warschau. (1881). 
"
67,1890,GEG,CM,HL,,34," Karl v. Seidlitz, Besitzer von Waetz. (1890). 
"
68,1890,GEG,CM,HL,,35," Mag. Nikolai v. Seidlitz in Tiflis. (1879). 
"
69,1890,GEG,CM,HL,,36," O. v. Seidlitz, Besitzer von Meyers-Hof. (1887). 
"
70,1890,GEG,CM,HL,,37," Dr. Friedrich Schmidt, Akademiker in St. Pe-tersburg. (1859). 
"
71,1890,GEG,CM,HL,,38," E. v. S i v e r s zu Autzeem. (1889). 
"
72,1890,GEG,CM,HL,,39," Baron Wold. Tiesenhausen in St. Pe-tersburg. (1883). 
"
73,1890,GEG,CM,HL,,40," Baron Harald Toll, Rittersch.-Seeretär in Re-val. (1887)/ 
"
74,1890,GEG,CM,HL,,41," Emil Vielrose, Kaufmann in Wöbs. (1878). 
"
75,1890,GEG,CM,HL,,42," Mag. Wassiljew, Akademiker in St. Pe-tersburg. (1879). 
"
76,1890,GEG,CM,HL,,43," Nikolai Waldmann in Türsel bei Sillamäggi. (1886). 
"
77,1890,GEG,CM,HL,,44," H. Wiihner in Kerimois. (1863). 
"
78,1890,GEG,CM,AB,,45," Dr. Julius Altmann in Berlin. #(1857). 
"
79,1890,GEG,CM,AB,,46," Dr. Adalbert Bezzenberger, Professor in Königsberg i. Pr. (1882). 
"
80,1890,GEG,CM,AB,,47," Dr. phil. Friedrich Bienemann, Redacteur in Leipzig. (1865). 
"
81,1890,GEG,CM,AB,,48," Dr. Karl Bücher, Professor in Carlsruhe. (1883). 
"
82,1890,GEG,CM,AB,,49," Dr. Heinrich Bruns, Professor und Director der Sternwarte in Leipzig. (1876). 
"
83,1890,GEG,CM,AB,,50," Dr. Sophus Bugge, Prof. an der Universi-tat in Christiania. (1876). 
"
84,1890,GEG,CM,AB,,51," Dr. Joseph Girgensohn, früher Oberlehrer in Riga, jetzt im Auslande. 
"
85,1890,GEG,CM,AB,,52," Ludwig Haan, evang. Pastor in .Befes Czaba in Ungarn. 1858). 
"
86,1890,GEG,CM,AB,,53," Dr. Arthur Hazelius, Director des nordischen Museums in Stockholm. (1883). 
"
87,1890,GEG,CM,AB,,54," Carl G. H ernmarck, Reichsgerichtsrath in Stockholm (Nybrogatan). (1859). 
"
88,1890,GEG,CM,AB,,55," Dr. Konstantin Höhlbaum, Professor in Gießen (1887). 
"
89,1890,GEG,CM,AB,,56," Cand. Ernst Kluge in Berlin. (1865). 
"
90,1890,GEG,CM,AB,,57," Dr. Karl Koppmann, Archivar in Rostock. (1876). 
"
91,1890,GEG,CM,AB,,58," Dr. August Leskien, Professor in Leipzig. (1874). 
"
92,1890,GEG,CM,AB,,59," Dr. Wilhelm Lexis, Professor in Göttingen. (1876). 
"
93,1890,GEG,CM,AB,,60," Dr. Karl Loh meyer, Professor in Königs-6 erg. (1862). 
"
94,1890,GEG,CM,AB,,61," Dr. G&gar Loening, Professor in Halle a. S. (1883* 
"
95,1890,GEG,CM,AB,,62," Dr. Wilhelm Maurenbrecher, Prof. in Leipzig. (1874). 
"
96,1890,GEG,CM,AB,,63," Frl. Julie Mestorf, Conservator des Mu­seums in Kiel. (1881). 
"
97,1890,GEG,CM,AB,,64," Dr. Oskar Montelius, Conservator am Reichs-Museum in Stockholm. (1876). 
"
98,1890,GEG,CM,AB,,65," Dr. Friedrich Müller, Professor in Wien. (1884). 
"
99,1890,GEG,CM,AB,,66," Dr. Theodor Nöldeke, Professor in Straß-bürg. (1870). 
"
100,1890,GEG,CM,AB,,67," Dr. Joh. Rhys , Professor in Oxford. (1876) 
"
101,1890,GEG,CM,AB,,68," Dr. Gustav Retzius, Professor an dem Ca* rolinischen Institut in Stockholm. (1876). 
"
102,1890,GEG,CM,AB,,69," Dr. Franz Rühl, Prof. in Königsberg i. Pr. (1876). 
"
103,1890,GEG,CM,AB,,70," Dr. Oskar Schade, Prof. in Königsberg i. Pr. (1867). 
"
104,1890,GEG,CM,AB,,71," Dr. Wilhelm Stieda, Professor in Rostock. (1882). 
"
105,1890,GEG,CM,AB,,72," Dr. Hermann Sucht er, Prof. in Münster. (1876). 
"
106,1890,GEG,CM,AB,,73," Dr. Bernhard Suphan, Professor in Weimar. (1876). 
"
107,1890,GEG,CM,AB,,74," Dr. Georg Sauerwein in Banteln beiHan-nover. (1874). 
"
108,1890,GEG,CM,AB,,75," Dr. Theodor Schiemann in Berlin. (1887). 
"
109,1890,GEG,CM,AB,,76," Dr. Rudolph Zirchow, Professor in Berlin. (1878). 
"
110,1890,GEG,OM,HL,IN,1," Karl Bartelsen, Kunstgärtner. (1880). 
"
111,1890,GEG,OM,HL,IN,2," Dr. Johann Baudonin de Courtenay, Prof. (1883). 
"
112,1890,GEG,OM,HL,IN,3," '-Friedrich Graf Bergzu Schloß-Sagnitz.(1886). 
"
113,1890,GEG,OM,HL,IN,4," Eduard Beckmann, Universitäts-Executor. (1887). 
"
114,1890,GEG,OM,HL,IN,5," Robert v. Behaghel-Adlerskron, zu Gertrudenhof. (1876). 
"
115,1890,GEG,OM,HL,IN,6," Hermann Bettnt, Oberlehrer (1889). 
"
116,1890,GEG,OM,HL,IN,7," Dr. Carl Bergbohm, Docent. (1889). 
"
117,1890,GEG,OM,HL,IN,8," Carl Bienemann, stud. jur. (1889). 
"
118,1890,GEG,OM,HL,IN,9," ""Gustav Blumberg, Gymnasiallehrer. (1861). 
"
119,1890,GEG,OM,HL,IN,10," Dr. Wilhelm v. B o ck, Wirft Staatsrath. (1886). 
"
120,1890,GEG,OM,HL,IN,11," Dr. Nathanael Bonwetsch, Prof. d. hist. Theologie. (1883). 
"
121,1890,GEG,OM,HL,IN,12," Dr. Alexander Brückner, Professor. (1872). 
"
122,1890,GEG,OM,HL,IN,13," Gregor B ru tzer, stud. hist. (1889). 
"
123,1890,GEG,OM,HL,IN,14," Nikolai Busch, stud. hist. (1889). 
"
124,1890,GEG,OM,HL,IN,15," Titus Christiani, Cand hist., Oberlehrer. (1886). 
"
125,1890,GEG,OM,HL,IN,16," Benjamin Cordt, Bibliothekar-Gehilfe. (1879). 
"
126,1890,GEG,OM,HL,IN,17," Johann Daugull, Kunstgärtner. (1890). 
"
127,1890,GEG,OM,HL,IN,18," Albert Dehio, stud. ehem. (1890). 
"
128,1890,GEG,OM,HL,IN,19," Dr. Karl Dehio, Professor. (1886). 
"
129,1890,GEG,OM,HL,IN,20," Konrad v. Dehn, Accise-Beamter. (1883). 
"
130,1890,GEG,OM,HL,IN,21," ""Carl v. Ditma r-Kerro. (1888). 
"
131,1890,GEG,OM,HL,IN,22," Friedrich v. Ditma r-Fennern. (1886). 
"
132,1890,GEG,OM,HL,IN,23," Frau v. Ditma r-Alt-Fennern. (1888). 
"
133,1890,GEG,OM,HL,IN,24," Dr. Georg Dragendorf s, Professor. (1870). 
"
134,1890,GEG,OM,HL,IN,25," ""Wilhelm Eisenschmidt, Pastor. (1870). 
"
135,1890,GEG,OM,HL,IN,26," Dr. Johannes Engelmann, Professor. (1861). 
"
136,1890,GEG,OM,HL,IN,27," Friedrich Falz-Fein, stud. oec. (1889). 
"
137,1890,GEG,OM,HL,IN,28," Arnold Feuereisen, stud. hist. (1888). 
"
138,1890,GEG,OM,HL,IN,29," Ewald Freymuth, Aeltermann. (1889). 
"
139,1890,GEG,OM,HL,IN,30," Axel v. Gernet, cand. hist. (1884). 
"
140,1890,GEG,OM,HL,IN,31," Eugen Gernhardt, stud. med. (1887). 
"
141,1890,GEG,OM,HL,IN,32," Victor Gernhardt, stud. ehem. (1884). 
"
142,1890,GEG,OM,HL,IN,33," Arthur Gl ehe, stud. gr. comp. (1888). 
"
143,1890,GEG,OM,HL,IN,34," Alfred Graß, Cand. phil. (1887). 
"
144,1890,GEG,OM,HL,IN,35," Otto Greiffenhagen, stud. hist. (1890). 
"
145,1890,GEG,OM,HL,IN,36," Ado Grenzstein, Redacteur. (1877). 
"
146,1890,GEG,OM,HL,IN,37," ""Maxim, v. Güld en stubb.e, dim. Land-richter. (1881). 
"
147,1890,GEG,OM,HL,IN,38," Reinhold Guleke, Universitäts-Architekt. (1882). 
"
148,1890,GEG,OM,HL,IN,39," ""Arnold Hasselblatt, Redacteur. (1876). 
"
149,1890,GEG,OM,HL,IN,40," ""Dr. Richard Hausma nn, Pros, ber Ge­schichte. (1871j. 
"
150,1890,GEG,OM,HL,IN,41," Alfred v. Heden ström, stud. hist. (1890). 
"
151,1890,GEG,OM,HL,IN,42," Rtcharb v. Hehn, stud. jur. (1887).-
"
152,1890,GEG,OM,HL,IN,43," Dr. August Hermann, Lector der estnischen Sprache. (1875). 
"
153,1890,GEG,OM,HL,IN,44," Dr. Ferdinand Hoerschelmann, Prof. der Theologie. (1887). 
"
154,1890,GEG,OM,HL,IN,45," Dr. Wilhelm Hoersch elmann, Prof. der ' Philol. (1883). 
"
155,1890,GEG,OM,HL,IN,46," Adolph v. Hosmann, Secretär. (1888). 
"
156,1890,GEG,OM,HL,IN,47," Paul Hollander, stud. med. (1887). 
"
157,1890,GEG,OM,HL,IN,48," Rudolf H o llmann, stud. theol. (1887). 
"
158,1890,GEG,OM,HL,IN,49," Ernst Holzmayer, stud. theol. (1888). 
"
159,1890,GEG,OM,HL,IN,50," Max Hurt, stud. phil. (1890). 
"
160,1890,GEG,OM,HL,IN,51," Eduard Jansen, stud. hist. (1890). 
"
161,1890,GEG,OM,HL,IN,52," Hermann Johansen, stud. zool. (1889). 
"
162,1890,GEG,OM,HL,IN,53," Carl Jürgensohn, stud. jur. (1835). 
"
163,1890,GEG,OM,HL,IN,54," AlexanderJürg en son, stud. gr. comp.(1889). 
"
164,1890,GEG,OM,HL,IN,55," Oskar Kallas, stud. philol. (1889). 
"
165,1890,GEG,OM,HL,IN,56," Joseph Karp, stud. hist. (1889). 
"
166,1890,GEG,OM,HL,IN,57," Frau Marie Karpinsky, geb. Sturm. (1881). 
"
167,1890,GEG,OM,HL,IN,58," Dr. Leonhard Keßler, Docent an der Uni-verfität. (1887). 
"
168,1890,GEG,OM,HL,IN,59," Otto Klemm, Dr. med. in Riga. (1888). 
"
169,1890,GEG,OM,HL,IN,60," Mag. Johannes Klinge, Privatdocent und Gehilfe des Direetors des Bot. Gartens. (1879). 
"
170,1890,GEG,OM,HL,IN,61," Dr. Rudolph Kobert, Professor der Pharma-kologie. (1886). 
"
171,1890,GEG,OM,HL,IN,62," Gottfried Koppe, Cand. hist. (1889). 
"
172,1890,GEG,OM,HL,IN,63," Dr. Bernhard Körb er, Professor. (1880). 
"
173,1890,GEG,OM,HL,IN,64," Karl Krüger, Buchhändler. (1883). 
"
174,1890,GEG,OM,HL,IN,65," -Constantin v. Kügelgen. (1886). 
"
175,1890,GEG,OM,HL,IN,66," Ernst v. Kügelgen, stud. med. (1890). 
"
176,1890,GEG,OM,HL,IN,67," C. Laakmann, Buchdruckerei-Besitzer. (1890). 
"
177,1890,GEG,OM,HL,IN,68," H. Laakmann, Buchdruckerei-Besitzer. (1867). 
"
178,1890,GEG,OM,HL,IN,69," Harald Lange, stud. theol. (1888). 
"
179,1890,GEG,OM,HL,IN,70," Konrad Lehmann, stud. med. (1890). 
"
180,1890,GEG,OM,HL,IN,71," August Lezius, Dr. med. (1889). 
"
181,1890,GEG,OM,HL,IN,72," Hugo Lichten st ein, stud. hist. (1890). 
"
182,1890,GEG,OM,HL,IN,73," Victor Lichten st ein, Oberlehrer. (1888). 
"
183,1890,GEG,OM,HL,IN,74," Baron Felix Lieven, stud. jur. (1889). 
"
184,1890,GEG,OM,HL,IN,75," G. Ludwigs, Cand., Coll.-Assessor. (1860). 
"
185,1890,GEG,OM,HL,IN,76," Carl Masing, Privatlehrer. (1882). 
"
186,1890,GEG,OM,HL,IN,77," Dr. Ludwig Mendelssohn, Professor. (1889). 
"
187,1890,GEG,OM,HL,IN,78," Baron Woldemar v. Mengben, stud. jur. (1888). 
"
188,1890,GEG,OM,HL,IN,79," ""Dr. Leo Meyer, Professor. (1866). 
"
189,1890,GEG,OM,HL,IN,80," Carl Mi  ck w i tz, Waisengerichts-Secretär.(1890). 
"
190,1890,GEG,OM,HL,IN,81," Friebrich vonzurMühlen, stud.med. (1890). 
"
191,1890,GEG,OM,HL,IN,82," Dr. Ferbinanb Mühlau, Prof. der Theologie. (1878). 
"
192,1890,GEG,OM,HL,IN,83," Arthur N ornlann, stud. oec. pol. (1890). 
"
193,1890,GEG,OM,HL,IN,84," Dr.AlexanderDettingen, Professor.(1878) 
"
194,1890,GEG,OM,HL,IN,85," Dr. Arthur v. Dettingen, Professor der Physik. (1890). 
"
195,1890,GEG,OM,HL,IN,86," Mag. Jakob Ohse, Professor. (1889). 
"
196,1890,GEG,OM,HL,IN,87," Michel O st r o w, stud» med. (1890). 
"
197,1890,GEG,OM,HL,IN,88," Georg Pfeil, Provisor. (1886). 
"
198,1890,GEG,OM,HL,IN,89," Georg Kathies, Oberlehrer. (1882). 
"
199,1890,GEG,OM,HL,IN,90," Dr. August Raub er, Professor der Anatomie. (1886). 
"
200,1890,GEG,OM,HL,IN,91," Johann Ripke, Director der Realschule. (1881). 
"
201,1890,GEG,OM,HL,IN,92," Dr. Woldemar v. Rohland, Professor. (1881). 
"
202,1890,GEG,OM,HL,IN,93," Paul Rohrb ach, stud. bist. (1889). 
"
203,1890,GEG,OM,HL,IN,94," G. Ros enpslanzer, Privatier,früher Guts-Verwalter in Rathshof. (1863). 
"
204,1890,GEG,OM,HL,IN,95," Alexanber Rossini, stud. med. (1887). 
"
205,1890,GEG,OM,HL,IN,96," Martin Rossini, stud. med. (1887). 
"
206,1890,GEG,OM,HL,IN,97," Gustav v. Roth, bim. Garbe-Oberst. (1887). 
"
207,1890,GEG,OM,HL,IN,98," Dr. Ebmunb Russow, Professor. (1887). 
"
208,1890,GEG,OM,HL,IN,99," Oskar v. Samso n-Rauge. (1880). 
"
209,1890,GEG,OM,HL,IN,100," Dr. Wolsgang Schlüter, Bibliothekar. (1877). 
"
210,1890,GEG,OM,HL,IN,101," Dr. Alexanber Schmibt, Professor. (1875). 
"
211,1890,GEG,OM,HL,IN,102," Dr. Karl S ch mibt, Professor ber Chemie. (1887). 
"
212,1890,GEG,OM,HL,IN,103," Wolbemar Schneider., Jnspector. (1888). 
"
213,1890,GEG,OM,HL,IN,104," Alfred Schneiber, stud. med. (1888). 
"
214,1890,GEG,OM,HL,IN,105," Dr. Leopold v. Schroeber, Docent. (1874). 
"
215,1890,GEG,OM,HL,IN,106," Georg - v. Schroebers, stud. jur. (1890). 
"
216,1890,GEG,OM,HL,IN,107," Frl. E. v. Schultz, (1885). 
"
217,1890,GEG,OM,HL,IN,108," Herbert Schultz, stud. ehem. (1887). 
"
218,1890,GEG,OM,HL,IN,109," Walter Schwartz, stud. hist. (1888). 
"
219,1890,GEG,OM,HL,IN,110," Frl. Justine v. Seiblitz, (1888). 
"
220,1890,GEG,OM,HL,IN,111," Ewald Simson, stud. jür. (1888). 
"
221,1890,GEG,OM,HL,IN,112," Oskar Simson, cand. oec. pol. (1888). 
"
222,1890,GEG,OM,HL,IN,113," Arthur Spreckel sen, cand. hist. (1885). 
"
223,1890,GEG,OM,HL,IN,114," Baron M. v. S tackelberg, Credit-System-Rendant. (1888). 
"
224,1890,GEG,OM,HL,IN,115," Baron Otto v. Stackelberg, stud. jur. aus Estland. (1888). 
"
225,1890,GEG,OM,HL,IN,116," Baron Otto v. Stackelberg, stud.jur. aus Kurland. (1888). 
"
226,1890,GEG,OM,HL,IN,117," Baron Reinhold v. Stackelberg. (1882). 
"
227,1890,GEG,OM,HL,IN,118," Karl von Stern, Oberlehrer. (1890). 
"
228,1890,GEG,OM,HL,IN,119," Friedrich S tillmark stud. jur. (1889). 
"
229,1890,GEG,OM,HL,IN,120," Dr. Christian Ströhmberg, Kreisarzt. (1887). 
"
230,1890,GEG,OM,HL,IN,121," Hans Taube, stud. gr. comp. (1890). 
"
231,1890,GEG,OM,HL,IN,122," Parsadan Ter-Mo w se stanz, stud. phil. (1890). 
"
232,1890,GEG,OM,HL,IN,123," Jaan Tönisson, stud. jur. (1890). 
"
233,1890,GEG,OM,HL,IN,124," Hugo Tresfner, Director einer Privatlehr-anstalt. (1869). 
"
234,1890,GEG,OM,HL,IN,125," Wolfgang Tre fsner, stud. math. (1888). 
"
235,1890,GEG,OM,HL,IN,126," Baron Leopold v. Vietingboff, stud. jur. (1889). 
"
236,1890,GEG,OM,HL,IN,127," Arnold Walter, Kaufmann. (1888). 3 28) Albert 2B alter, stud. hist. (1888). 
"
237,1890,GEG,OM,HL,IN,129," Dr. Otto Waltz, Pros, der Geschichte. (1875). 
"
238,1890,GEG,OM,HL,IN,130," Carl Weiner, Oberlehrer. (1886). 
"
239,1890,GEG,OM,HL,IN,131," Alexander Wihtol, stud. ehem. (1889). 
"
240,1890,GEG,OM,HL,IN,132," Dr. Paul v.W iskowatow, Professor. (1874). 
"
241,1890,GEG,OM,HL,IN,133," Ferdinand Witas-Rhode, Zahnarzt. (1887). 
"
242,1890,GEG,OM,HL,IN,134," Woltemcir W ulffius, stud. hist. (1890). 
"
243,1890,GEG,OM,HL,IN,135," Peter Zoege von Manteufel, stud. geogr. (1880). 
"
244,1890,GEG,OM,,OUT,136," Nikolai Anderson, Oberlehrer in Minsk. (1871). 
"
245,1890,GEG,OM,,OUT,137," Konrad v.Anrep, zuSchloß-Ringen. (1886). 
"
246,1890,GEG,OM,,OUT,138," C. Aun, Forstmeister des ersten Dorpater Bezirks. (1889). 
"
247,1890,GEG,OM,,OUT,139," Carl Beckmann, Apotheker in Ustjug-Weliki. (1877). 
"
248,1890,GEG,OM,,OUT,140," ""Johannes Beise, Cand. jur., in St. Pe­tersburg. (1875). 
"
249,1890,GEG,OM,,OUT,141," Theodor Beise, Cand. jur., in Riga. (1875). 142} Dr. Roderich Bidder, Pasto« in Lais. (1877). 
"
250,1890,GEG,OM,,OUT,143," Mag. Paul Birkenwald, in St. Peters-bürg. (1882). 
"
251,1890,GEG,OM,,OUT,144," ""Mag. Constantin Blumberg, Prof. am Veterinär-Institut in Kasan. (1876). 
"
252,1890,GEG,OM,,OUT,145," Dr. Paul Blumberg Gouv.-Arzt in Baku. (1887). 
"
253,1890,GEG,OM,,OUT,146," Maximilian B ö h m, Oberlehrer in Birkenruh. (1889). 
"
254,1890,GEG,OM,,OUT,147," Alexander Braudo, Bibliothekar-Gehilfe an der öffentlichen Bibliothek zu St.Petersb. (1885). 
"
255,1890,GEG,OM,,OUT,148," Erwin v. D e h n, Prediger zu Hallist. (1882). 
"
256,1890,GEG,OM,,OUT,149," Dr. Heinrich Dietzel, Professor in Bonn. (1888). 
"
257,1890,GEG,OM,,OUT,150," Carl Duhmberg, Oberlehrer in Reval. (1882). 
"
258,1890,GEG,OM,,OUT,151," Adolph Feldt, Gymnasial-Director in Bu-kenruh. (1888). 
"
259,1890,GEG,OM,,OUT,152," Frau Leocadie v. Freitag-Loringhoven auf Adjamünde. (1876). 
"
260,1890,GEG,OM,,OUT,153," Leon Goertz, Oberlehrer in Birkenruh. (1885). 
"
261,1890,GEG,OM,,OUT,154," AlexanderG ontsch ar ow inSmolensk. (1884). 
"
262,1890,GEG,OM,,OUT,155," *H. Hansen, Procurasührer der russ. Bank für auswärtigen Handel in St.Petersburg(1860). 
"
263,1890,GEG,OM,,OUT,156," ""P. v. H ä ck el-Sadjerw. (1884). 
"
264,1890,GEG,OM,,OUT,157," Dr. William Harnt seit in Blieben (Kur­land'. (1883). 
"
265,1890,GEG,OM,,OUT,158," Dr. Peter Hellat in St. Petersburg. (1887). 
"
266,1890,GEG,OM,,OUT,159," Victor v. Helmersen -Carolen. (1887J. 
"
267,1890,GEG,OM,,OUT,160," Frau v. Helmersen- Carolen. (1887). 
"
268,1890,GEG,OM,,OUT,161," Dr. med. pirsch in St. Petersburg. Ge- - -heimrath. (1859). 
"
269,1890,GEG,OM,,OUT,162," ^Friedrich H o l l m a n n, livländischer Gene- - -ralsuperintendent in Riga. (1867). 
"
270,1890,GEG,OM,,OUT,163," Harry Jannsen in Riga, Cand. phil. (1875). 
"
271,1890,GEG,OM,,OUT,164," Jakob Jürgensohn in Riga. (1881). . 165) Michael Jür m ann, Prediger in Tarwast. (1875). 
"
272,1890,GEG,OM,,OUT,166," ""Johannes Kerg, Prediger in Kergel (Oesev. (1875). 
"
273,1890,GEG,OM,,OUT,167," Friedrich v. Keußler, Oberlehrer in St. Pe-tersburg (Petri-Schule). (1879). 
"
