,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
16,1900,GGuA,CM,,,5," Professor Dr. Goswin Freiherr von der Ropp, Marburg. 1876. 
"
17,1900,GGuA,CM,,,6," Professor Dr. Georg Dehio, Strassburg. 1877. 
"
18,1900,GGuA,CM,,,7," Dr. Max Perlbach, Oberbibliothekar an der Universitäts­bibliothek zu Halle a. d. Saale. 1877. 
"
19,1900,GGuA,CM,,,8," Dr. William Mollerup, Kopenhagen. 1881. 
"
20,1900,GGuA,CM,,,9," Königl. schwedischer Reichsheraldiker Major Karl Arvid v. Klingspor, Upsala. 1883. 
"
21,1900,GGuA,CM,,,10," Oberlehrer Heinrich Diederichs, Mitau. 1884. 
"
22,1900,GGuA,CM,,,11," Universitätsarchitekt Reinhold Guleke, Jurjew (Dorpat). 1884. 
"
23,1900,GGuA,CM,,,12," Professor Dr. Theodor Schiemann, Berlin. 1884. 
"
24,1900,GGuA,CM,,,13," Wirkl. Staatsrath Carl v. Vetterlein, Bibliothekar an der Kaiserl. öffentlichen Bibliothek zu St. Petersburg. 1884. 
"
25,1900,GGuA,CM,,,14," Christian Giel, St. Petersburg. 1886. 
"
26,1900,GGuA,CM,,,15," Professor Dr. Wilhelm Stieda, Leipzig. 1887. 
"
27,1900,GGuA,CM,,,16," Königl. Baurath Dr. phil. Konrad Steinbrecht, Marien­burg in Preussen. 1889. 
"
28,1900,GGuA,CM,,,17," Herausgeber des baltischen Urkundenbuchs Leonid Ar-busow, Riga. 1889. Derzeitiges Mitglied des Directo-riums der Gesellschaft. 
"
29,1900,GGuA,CM,,,18," Dr. med. Gustav Otto, Mitau. 1890. 
"
30,1900,GGuA,CM,,,19," Staatsrath Dr. Joseph Girgensohn, Berlin. 1894. 
"
31,1900,GGuA,CM,,,20," Bibliothekar der Stadt Berlin Dr. Arend Buchholtz. Ber­lin. 1894. 
"
32,1900,GGuA,CM,,,21," Professor Dr. Dietrich Schaefer, Heidelberg. 1894. 
"
33,1900,GGuA,CM,,,22," Custos der Universitätsbibliothek zu Rostock Dr. Ad. Hofmeister. 1894. 
"
34,1900,GGuA,CM,,,23," Harald Baron Toll, Reval. 1894. 
"
35,1900,GGuA,CM,,,24," Dr. Alexander BergengrUn, Schwerin. 1894. 
"
36,1900,GGuA,CM,,,25," Oberlehrer Oscar Stavenhagen, Mitau. 1895. 
"
37,1900,GGuA,CM,,,26," Dr. med. Johannes Sachssendahl, Jurjew (Dorpat). 1896. 
"
38,1900,GGuA,CM,,,27," Professor emer. Alexander Rosenberg, Jurjew (Dorpat). 1896. 225 
"
39,1900,GGuA,CM,,,28," Mag. Alfred Hackman, Helsingfors. 1896. 
"
40,1900,GGuA,CM,,,29," Dr. Hjalmar Appelgreen, Helsingfors. 1896. 
"
41,1900,GGuA,CM,,,30," Präsident der Moskauschen numismatischen Gesellschaft und Secretair der Kaiserl. archäologischen Gesellschaft zu Moskau Wladimir Konstantinowitsch Trutowski. 1897. 
"
42,1900,GGuA,CM,,,31," Conservator am hist. Museum zu Moskau Wladimir lljitsch Ssisow. 1897. 
"
43,1900,GGuA,CM,,,32," Staatsarchivar Archivrath Dr. Erich Joachim, Königs­berg. 1897. 
"
44,1900,GGuA,CM,,,33," Stadtbibliothekar Dr. August Seraphim, Königsberg. 1897. 
"
45,1900,GGuA,CM,,,34," Cand. hist. Axel v. Gernet, St. Petersburg. 1897. 
"
46,1900,GGuA,CM,,,35," Alexander Freiherr von Rahden, Mitau. 1900. Derzei­tiges Mitglied des Directoriums des Gesellschaft. 
"
47,1900,GGuA,OM,,,1," Buchhändler Nikolai Kymmel sen., Riga. 1843. 
"
48,1900,GGuA,OM,,,2," Vice-Präsident des livländischen Hofgerichts a. D. Woldemar v. Bock, Bamberg. 1845. 
"
49,1900,GGuA,OM,,,3," Dim. Secretair des livländischen Hofgerichts Mag. jur. Friedrich Sticinsky, Riga. 1856. 
"
50,1900,GGuA,OM,,,4," Staatsrath Wilhelm Schwartz, Riga. 1857. 
"
51,1900,GGuA,OM,,,5," Dim. Stadthaupt Julius Peter Rehsche, Arensburg. 1858. 
"
52,1900,GGuA,OM,,,6," Gymnasialdirector a. D. Staatsrath Alfred Büttner, Riga. 1862. 
"
53,1900,GGuA,OM,,,7," Oberlehrer des Stadtgymnasiums a. D. Staatsrath Carl Haller, Riga. 1863. 
"
54,1900,GGuA,OM,,,8," Hofrath Adolf Klingenberg, Riga. 1865. 
"
55,1900,GGuA,OM,,,9," Notarius publicus Carl Stamm, Riga. 1868. 
"
56,1900,GGuA,OM,,,10," Consulent Conrad Bornhaupt, Riga. 1868. 
"
57,1900,GGuA,OM,,,11," Consulent Carl Hedenström, Riga. 1868. 
"
58,1900,GGuA,OM,,,12," Consulent August Kaehlbrandt, Riga. 1868. 
"
59,1900,GGuA,OM,,,13," Secretair des livländ. adeligen Creditvereins Friedrich Kirstein, Riga. 1869. 
"
60,1900,GGuA,OM,,,14," Aeltester grosser Gilde Robert Braun, Riga. 1869. 
"
61,1900,GGuA,OM,,,15," Baron Maximilian v. Wolff auf Hinzenberg. 1869. i 226 
"
62,1900,GGuA,OM,,,16," Stadtpastor Gotthard Vierhuff, Wenden. 1871. 
"
63,1900,GGuA,OM,,,17," Consulent Erwin Moritz, Riga. 1872. 
"
64,1900,GGuA,OM,,,18," Kammerherr Heinrich v. Bock auf Kersel, livländischer Landrath a. D. 1872. 
"
65,1900,GGuA,OM,,,19," Christian v. Bornhaupt, Berlin. 1872. 
"
66,1900,GGuA,OM,,,20," Oberlehrer des Stadtgymnasiums Staatsrath Dr. Arthur Poelchau, Riga. 1872. 
"
67,1900,GGuA,OM,,,21," Baron Alexander von der Pahlen, Wenden. 1872. 
"
68,1900,GGuA,OM,,,22," Rechtsanwalt Robert Baum, Riga. 1873. 
"
69,1900,GGuA,OM,,,23," Dr. Anton Buchholtz, Riga. 1873. Derzeitiges Mitglied des Directoriums der Gesellschaft. 
"
70,1900,GGuA,OM,,,24," Rigascher Rathsherr a. D. Dr. jur. Johann Christoph Schwartz, Potsdam. 1874. 
"
71,1900,GGuA,OM,,,25," Rechtsanwalt Dr. jur. Otto v. Veh, Berlin. 1874. 
"
72,1900,GGuA,OM,,,26," Rigascher Rathsherr a. D. Dr. jur. August v. Knieriem, Lübeck. 1874. 
"
73,1900,GGuA,OM,,,27," Hermann Baron Bruiningk, Riga. 1875. Derzeitiger Präsident der Gesellschaft. 
"
74,1900,GGuA,OM,,,28," Apotheker Theodor Buchardt, Riga. 1875. 
"
75,1900,GGuA,OM,,,29," Notarius publicus Johann Christoph Schwartz, Riga. 1875. 
"
76,1900,GGuA,OM,,,30," Geheimer Medicinalrath Professor Dr. Ludwig Stieda, Königsberg. 1876. 
"
77,1900,GGuA,OM,,,31," Oberlehrer Victor Diederichs, Lindenruh. 1876. 
"
78,1900,GGuA,OM,,,32," Livländischer Landrath Ottokar v. Samson-Himmelstjerna auf Kurrista. 1876. 
"
79,1900,GGuA,OM,,,33," Livländischer Landrath Conrad v. Anrep auf Schloss Ringen. 1876. 
"
80,1900,GGuA,OM,,,34," Livländischer Landrath a. D. Arved Baron Nolcken auf Allatzkiwwi. 1876. 
"
81,1900,GGuA,OM,,,35," Livländischer Landrath Reinhold Baron Stael v. Holstein auf Alt-Anzen. 1876. 
"
82,1900,GGuA,OM,,,36," Livländischer Landrath a. D. Eduard v. Oettingen auf Jensei. 1876. 
"
83,1900,GGuA,OM,,,37," Livländischer Landrath Heinrich Baron Tiesenhausen auf Inzeem, Riga. 1876. 227 
"
84,1900,GGuA,OM,,,38," Stadtarchivar Dr. Philipp Schwartz. Riga. 1876. Der­zeitiges Mitglied des Directoriums der Gesellschaft. 
"
85,1900,GGuA,OM,,,39," Consulent Heinrich Kuchczynski, Riga. 1876. 
"
86,1900,GGuA,OM,,,40," Inspector der Stadt-Realschule Staatsrath Constantin Mettig, Riga. 1877. Derzeitiges Mitglied des Direc­toriums der Gesellschaft. 
"
87,1900,GGuA,OM,,,41," Kaufmann Albert Kroepsch, Riga. 1879. 
"
88,1900,GGuA,OM,,,42," Stadtbibliothekar und Stadtamtsnotair Arthur v. Böhlen­dorff, Riga. 1880. 
"
89,1900,GGuA,OM,,,43," Oberdirectionsrath des livländischen adeligen Credit-vereins Oscar Baron Mengden, Riga. 1880. 
"
90,1900,GGuA,OM,,,44," Karl Krannhals, Riga. 1880. 
"
91,1900,GGuA,OM,,,45," Secretair des Waisengerichts Alexander Deubner, Riga. 1880. 
"
92,1900,GGuA,OM,,,46," Aeltester der grossen Gilde Consul Moritz Lübeck, Riga. 1881. 
"
93,1900,GGuA,OM,,,47," Secretair des ritterschaftlichen statistischen Bureaus Alexander v. Tobien, Riga. 1881. 
"
94,1900,GGuA,OM,,,48," Aeltester der grossen Gilde Robert iaksch, Riga. 1881. Derzeitiges Mitglied des Directoriums der Gesellschaft. 
"
95,1900,GGuA,OM,,,49," Dr. med. Johann Eduard Miram, Riga. 1881. 
"
96,1900,GGuA,OM,,,50," Oberlehrer der Stadt-Töchterschule Carl Girgensohn, Riga. 1881. 
"
97,1900,GGuA,OM,,,51," Oberlehrer Staatsrath Bernhard Hollander, Riga. 1882. 
"
98,1900,GGuA,OM,,,52," Dim. Stadtrath Alfred Hillner, Riga. 1882. 
"
99,1900,GGuA,OM,,,53," Secretair des Oeconomieamts Friedrich Fossard, Riga. 1882. 
"
100,1900,GGuA,OM,,,54," Redacteur Arnold Petersenn, Riga. 1882. 
"
101,1900,GGuA,OM,,,55," Rigascher Rathsherr a. D. Theodor Zimmermann. Ham­burg. 1882. 
"
102,1900,GGuA,OM,,,56," Notair der Steuer Verwaltung Gustav Werner, Riga. 1883. 
"
103,1900,GGuA,OM,,,57," Staatsrath Julius August v. Hagen. Riga. 1883. 
"
104,1900,GGuA,OM,,,58," Fabrikdirector Alphons Schmidt, Riga. 1883. 
"
105,1900,GGuA,OM,,,59," Secretair der Steuerverwaltung Eugen Blumenbach, Riga. 1884. 15* 228 
"
106,1900,GGuA,OM,,,60," Kreisrichter a. D. Heinrich v. Meyer, Wenden. 1884. 
"
107,1900,GGuA,OM,,,61," Oberlehrer Staatsrath Friedrich v. Keussler, St. Peters­burg. 1884. 
"
108,1900,GGuA,OM,,,62," Bankdirector G. A. Rothert, Riga. 1884. 
"
109,1900,GGuA,OM,,,63," Bankdirector Theodor Irschick, Riga. 1884. 
"
110,1900,GGuA,OM,,,64," Kaufmann Heinrich Kymmel, Riga. 1884. 
"
111,1900,GGuA,OM,,,65," Rechtsanwalt Harald v. Wahl, Riga. 1884. 
"
112,1900,GGuA,OM,,,66," Stadthauptcollege Emil v. Boetticher, Riga. 1884. 
"
113,1900,GGuA,OM,,,67," Bibliothekar der livländischen Ritterschaft Karl v. Löwis of Menar, Riga. 1884. 
"
114,1900,GGuA,OM,,,68," Wirkl. Staatsrath Hermann v. Skerst, Radom. 1884. 
"
115,1900,GGuA,OM,,,69," Rechtsanwalt Mag. jur. Carl Bienemann, Riga. 1884. 
"
116,1900,GGuA,OM,,,70," Rigascher Rathsherr a. D. Woldemar Lange, Riga. 1884. 
"
117,1900,GGuA,OM,,,71," Aeltester der grossen Gilde Woldemar Lange jun., Riga. 1884. 
"
118,1900,GGuA,OM,,,72," Notarius publicus Wilhelm Toewe, Riga. 1884. 
"
119,1900,GGuA,OM,,,73," Dim. Betriebsdirector der Riga-Dünaburger Eisenbahn Bernhard Becker, Riga. 1884. 
"
120,1900,GGuA,OM,,,74," Aeltester der grossen Gilde, Buchhändler Nicolai Kymmel jun., Riga. 1884. 
"
121,1900,GGuA,OM,,,75," Director der Stadt-Realschule Staatsrath Heinrich Hell­mann, Riga. 1884. 
"
122,1900,GGuA,OM,,,76," Königlich schwedischer Consul Dr. Carl August Titz. Riga. 1884. 
"
123,1900,GGuA,OM,,,77," Gand. hist. Theophil Butte, Riga. 1884. 
"
124,1900,GGuA,OM,,,78," Reinhold Baron Nolcken, Riga. 1885. 
"
125,1900,GGuA,OM,,,79," Eduard Hoff, Geschäftsführer der Firma C. H. Wagner, Riga. 1885. 
"
126,1900,GGuA,OM,,,80," Stadtrevisor Richard Stegman, Riga. 1885. 
"
127,1900,GGuA,OM,,,81," Carl Baron Stempel auf Planezen in Kurland. 1885. 
"
128,1900,GGuA,OM,,,82," Oberlehrer Dr. Robert Oettloff, Mitau. 1885. 
"
129,1900,GGuA,OM,,,83," Aeltermann d. St. Johannisgilde Friedrich Brunstermann, Riga. 1885. 
"
130,1900,GGuA,OM,,,84," Professor Dr. Otto Harnack, Darmstadt. 1885. 
"
131,1900,GGuA,OM,,,85," Cand. jur. Ludwig Lange, Libau. 1886. 229 
"
132,1900,GGuA,OM,,,86," G. Baron Noicken auf Gross-Essern in Kurland. 1886. 
"
133,1900,GGuA,OM,,,87," Dr. August v. Bulmerincq, Riga. 1886. 
"
134,1900,GGuA,OM,,,88," Architekt Wilhelm Bockslaff, Riga. 1886. 
"
135,1900,GGuA,OM,,,89," Architekt Dr. Wilhelm Neumann, Riga. 1886. 
"
136,1900,GGuA,OM,,,90," Cand. hist. Nikolai Busch, Riga. 1886. 
"
137,1900,GGuA,OM,,,91," Kaufmann Carl Gustav v. Sengbusch, Riga. 1886. Der­zeitiges Mitglied des Directoriums der Gesellschaft. 
"
138,1900,GGuA,OM,,,92," Oberlehrer Hermann Löffler, Riga. 1886. 
"
139,1900,GGuA,OM,,,93," Gonsul Nikolai Fenger, Riga. 1887. 
"
140,1900,GGuA,OM,,,94," Consulent Dr. jur. Robert v. BUngner, Riga. 1887. 
"
141,1900,GGuA,OM,,,95," Buchhalter des Waisengerichts Heinrich Frobeen, Riga. 1887. 
"
142,1900,GGuA,OM,,,96," Stadtrath Oskar Jaksch, Riga. 1887. 
"
143,1900,GGuA,OM,,,97," Dim. Oberst Friedrich v. Löwis of Menar, Riga. 1887. 
"
144,1900,GGuA,OM,,,98," Livländischer Landmarschall Dr. jur. Friedrich Baron Meyendorff, Riga. 1887. 
"
145,1900,GGuA,OM,,,99," Consulent Hermann Pönigkau, Riga. 1887. 
"
146,1900,GGuA,OM,,,100," Consul John Rlicker, Riga. 1887. 
"
147,1900,GGuA,OM,,,101," Bernhard v. Schubert, Riga. 1887. 
"
148,1900,GGuA,OM,,,102," Redacteur Dr. Ernst Seraphim, Riga. 1887. 
"
149,1900,GGuA,OM,,,103," Redacteur Adolf Petersenn, Riga. 1887. 
"
150,1900,GGuA,OM,,,104," Kaufmann Karl Boecker, Riga. 1887. 
"
151,1900,GGuA,OM,,,105," Rigascher Rathsherr a. D. Gustav Lösevitz, Riga. 1887. 
"
152,1900,GGuA,OM,,,106," Aeltester der grossen Gilde Christian v. Stritzky, Riga. 1887. 
"
153,1900,GGuA,OM,,,107," Paul v. Transehe auf Neu-Schwanenburg, Riga. 1887. 
"
154,1900,GGuA,OM,,,108," Director der Gewerbeschule Max Scherwinsky, Riga. 1887. 
"
155,1900,GGuA,OM,,,109," Staatsrath Dr. med. Rudolf v. Radecki, St. Petersb. 1887 
"
156,1900,GGuA,OM,,,110," Karl v. Hesse, St. Petersburg. 1887. 
"
157,1900,GGuA,OM,,,111," Hans Schmidt, Riga. 1887. 
"
158,1900,GGuA,OM,,,112," Rechtsanwalt Graf Theodor v. Keyserling, Mitau. 1887. 
"
159,1900,GGuA,OM,,,113," Woldemar Baron Mengden, Riga. 1888. 
"
160,1900,GGuA,OM,,,114," Ernst Baron Campenhausen auf Loddiger. 1888. 
"
161,1900,GGuA,OM,,,115," Staatsrath und Kammerjunker Graf Paul v. Dunten auf Zögenhof in Livland. 1888. I 
"
162,1900,GGuA,OM,,,116," Architekt Otto v. Sivers, Riga. 1888. 
"
163,1900,GGuA,OM,,,117," Ritterschaftsrentmeister August v. Klot, Riga. 1888. 
"
164,1900,GGuA,OM,,,118," Aeltester der grossen Gilde Wilhelm Hartmann, Riga. 1888. 
"
165,1900,GGuA,OM,,,119," Kaufmann Karl Wagner jun., Riga. 1888. 
"
166,1900,GGuA,OM,,,120," Kaiserl. deutscher General-Gonsul a. D. Karl Helmsing, Riga. 1888. 
"
167,1900,GGuA,OM,,,121," Buchdruckereibesitzer Dr. phil. Arnold Plates, Riga. 1888. 
"
168,1900,GGuA,OM,,,122," Architekt August Reinberg, Riga. 1888. 
"
169,1900,GGuA,OM,,,123," Rigascher Stadtpropst, Oberpastor Theophil Gaehtgens, Riga. 1888. 
"
170,1900,GGuA,OM,,,124," Conrad Baron Wolff auf Friedrichswalde in Livland. 1888. 
"
171,1900,GGuA,OM,,,125," Karl Baron Orachenfels, Mitau. 1888. 
"
172,1900,GGuA,OM,,,126," Gottlieb Baron Fersen auf Adsel-Schwarzhof in Livland. 1888. 
"
173,1900,GGuA,OM,,,127," Dim. Assessor Max Ruetz, Riga. 1889. 
"
174,1900,GGuA,OM,,,128," Redacteur der „Baltischen Monatsschrift"" Arnold v. Tideböhl, Riga. 1889. 
"
175,1900,GGuA,OM,,,129," Collegienrath Dr. med. Peter Gaehtgens, Kreisarzt in Wenden. 1889. 
"
176,1900,GGuA,OM,,,130," August Ruetz, Riga. 1889. 
"
177,1900,GGuA,OM,,,131," Theodor Baron Drachenfels, Mitau. 1889. 
"
178,1900,GGuA,OM,,,132," Ritterschaftsactuar Karl v. Rautenfeld, Riga. 1889. 
"
179,1900,GGuA,OM,,,133," Livländischer Kreisdeputirter Carl Baron Engelhardt auf Sehlen. 1889. 
"
180,1900,GGuA,OM,,,134," Roderich v. Freytag-Loringhoven, Adiamünde in Livland. 1889. 
"
181,1900,GGuA,OM,,,135," Staatsrath Dr. med. Otto Girgensohn, Riga. 1890. 
"
182,1900,GGuA,OM,,,136," Gand. jur. Arend v. Berkholz, Riga. 1890. 
"
183,1900,GGuA,OM,,,137," Professor Dr. Woldemar v. Rohland, Freiburg im Breis­gau. 1890. 
"
184,1900,GGuA,OM,,,138," Oberlehrer Leon Goertz, Jurjew (Dorpat). 1890. 
"
185,1900,GGuA,OM,,,139," Geheimrath Emanuel v. Bradke, Riga. 1890. 231 
"
186,1900,GGuA,OM,,,140," Carl Gaehtgens, Stomersee (Livland). 1890. 
"
187,1900,GGuA,OM,,,141," Charles v. Rudnicki. 1890. 
"
188,1900,GGuA,OM,,,142," Oberlehrer Friedrich Westberg, Riga. 1890. 
"
189,1900,GGuA,OM,,,143," Pastor Theodor Hoffmann, Riga. 1890. 
"
190,1900,GGuA,OM,,,144," Oberpastor Thomas Girgensohn, Riga. 1890. 
"
191,1900,GGuA,OM,,,145," Assessor des livl. Consistoriums Dr. Astaf v. Transehe-Roseneck, Riga. 1890. 
"
192,1900,GGuA,OM,,,146," Michael v. Brlimmer, Odensee (Livland). 1890. 
"
193,1900,GGuA,OM,,,147," Victor v. Brümmer, Riga. 1890. 
"
194,1900,GGuA,OM,,,148," Alfred v. Freytag-Loringhoven, Riga. 1890. 
"
195,1900,GGuA,OM,,,149," Reinhold v. Freytag-Loringhoven auf Gross-Born (Kur­land). 1890. 
"
196,1900,GGuA,OM,,,150," Secretair Wilhelm v. Bulmerincq, Riga. 1890. 
"
197,1900,GGuA,OM,,,151," Dim. Kirchspielsrichter und Oberst August Baron Buddenbrock, Wenden. 1891. 
"
198,1900,GGuA,OM,,,152," Edgar v. Sivers zu Autzem. 1891. 
"
199,1900,GGuA,OM,,,153," Dim. Landrichter Albert v. Wolffeldt, Wenden. 1891. 
"
200,1900,GGuA,OM,,,154," Rechtsanwalt Dr. H. Guergens, Riga. 1891. 
"
201,1900,GGuA,OM,,,155," Secretair des livl. Consistoriums Arthur v. Villebois, Riga. 1891. 
"
202,1900,GGuA,OM,,,156," Konrad v. Gersdorff auf Hochrosen. 1891. 
"
203,1900,GGuA,OM,,,157," Redacteur Richard Ruetz, Riga. 1891. 
"
204,1900,GGuA,OM,,,158," Kaufmann Reinhold Geist, Riga. 1891. 
"
205,1900,GGuA,OM,,,159," Livländischer Landrath a. D. Dr. jur. Balthasar Baron Campenhausen auf Orellen. 1891. 
"
206,1900,GGuA,OM,,,160," Pastor Leopold Krüger, Wolmar. 1891. 
"
207,1900,GGuA,OM,,,161," Arnold v. Samson-Himmelstjerna auf Sepküll. 1891. 
"
208,1900,GGuA,OM,,,162," Dr. phil. Bernhard Meyer, Riga. 1891. 
"
209,1900,GGuA,OM,,,163," Aeltester der grossen Gilde August Mentzendorff, Riga. 1891. 
"
210,1900,GGuA,OM,,,164," Reinhold Pychlau, Riga. 1891. 
"
211,1900,GGuA,OM,,,165," Rechtsanwalt Carl v. Zimmermann, Riga. 1891. 
"
212,1900,GGuA,OM,,,166," Kassadeputirter und Assessor des livl. Consistoriums Arved v. Strand mann. Riga. 1891. 
"
213,1900,GGuA,OM,,,167," Paul Baron Hahn-Asuppen (Kurland). 1891. 232 
"
214,1900,GGuA,OM,,,168," Dr. med. Joseph Schomacker, St. Petersburg. 1891. 
"
215,1900,GGuA,OM,,,169," Redacteur Gregor Brutzer, Riga. 1891. 
"
216,1900,GGuA,OM,,,170," Secretair der Krepostabtheilung des Riga-Wolmarschen Friedensrichter-Plenums Alexander Scheluchin, Riga. 1891. 
"
217,1900,GGuA,OM,,,171," Aelterer Beamter zu besonderen Aufträgen beim Gouver­neur von Nishni-Nowgorod cand. jur. Carl JUrgensohn. 1891. 
"
218,1900,GGuA,OM,,,172," Aeltester der grossen Gilde Th. Loeber, Riga. 1891. 
"
219,1900,GGuA,OM,,,173," Livländischer Kreisdeputirter Victor v. Helmersen auf Neu-Woidoma. 1891. 
"
220,1900,GGuA,OM,,,174," Director des baltischen Polytechnikums zu Riga. Wirkl. Staatsrath Professor Th. Groenberg. 1892. 
"
221,1900,GGuA,OM,,,175," Wirkl. Staatsrath Professor Dr. med. Gustav Tiling, St. Petersburg. 1892. 
"
222,1900,GGuA,OM,,,176," Secretair Edgar Schilinzky, Riga. 1892. 
"
223,1900,GGuA,OM,,,177," Kaufmann Emil Zander, Riga. 1892. 
"
224,1900,GGuA,OM,,,178," Buchdruckereibesitzer Wilhelm Häcker, Riga. 1892. 
"
225,1900,GGuA,OM,,,179," Friedrich Baron Wolff-Waldenrode (Livland). 1892. 
"
226,1900,GGuA,OM,,,180," Kaufmann Wilhelm Kerkovius, Riga. 1892. 
"
227,1900,GGuA,OM,,,181," Redacteur Paul Kerkovius, Riga. 1892. 
"
228,1900,GGuA,OM,,,182," Kaufmann Alexander Goetz, Riga. 1892. 
"
229,1900,GGuA,OM,,,183," Pastor Harald Lange, Sunzeln. 1892. 
"
230,1900,GGuA,OM,,,184," Rechtsanwalt Karl BergengrUn, Riga. 1892. 
"
231,1900,GGuA,OM,,,185," Oberlehrer Victor v. Vetterlein, Riga. 1892. 
"
232,1900,GGuA,OM,,,186," Eduard v. Kreusch. 1892. 
"
233,1900,GGuA,OM,,,187," Dr. Victor Schwartz, Riga. 1892. 
"
234,1900,GGuA,OM,,,188," Rechtsanwalt Friedrich v. Samson-Himmelstjerna, Riga. 1892. 
"
235,1900,GGuA,OM,,,189," Privatdocent Mag. Ed. Wolter, St. Petersburg. 1892. 
"
236,1900,GGuA,OM,,,190," Inspector der rigaschen Stadt-Güter Erich v. Schultz, Riga. 1892. 
"
237,1900,GGuA,OM,,,191," Kaufmann Heinrich Eck, Riga. 1892. 
"
238,1900,GGuA,OM,,,192," Rechtsanwalt Nicolai v. Seeler, Riga. 1892. 
"
239,1900,GGuA,OM,,,193," Livländ. Landrath Ed. v. Transehe zu Taurup, Riga. 1892. 233 
"
240,1900,GGuA,OM,,,194," Oberlehrer Staatsrath Carl Walter, Riga. 1892. 
"
241,1900,GGuA,OM,,,195," Oberdirectionsrath des livl. adl. Güter-Creditvereins Arnold v. Gersdorff, Riga. 1892. 
"
242,1900,GGuA,OM,,,196," Mag. jur. Wilhelm Kieseritzky, Riga. 1892. 
"
243,1900,GGuA,OM,,,197," Baron Armin v. Fölckersahm, Warwen bei Windau. 1892. 
"
244,1900,GGuA,OM,,,198," Martin Zimmermann, St. Petersburg. 1892. 
"
245,1900,GGuA,OM,,,199," Akad. Maler Ernst Tode, Riga. 1892. 
"
246,1900,GGuA,OM,,,200," Redacteur Hugo v. Hafferberg, Dresden. 1892. 
"
247,1900,GGuA,OM,,,201," Aeltester der Compagnie der Schwarzen Häupter Alexander Mentzendorff, Riga. 1892. 
"
248,1900,GGuA,OM,,,202," Dr. Friedrich Bienemann jun., Riga. 1892. Derzeitiger Bibliothekar der Gesellschaft. 
"
249,1900,GGuA,OM,,,203," Buchhändler E. Bruhns, Riga. 1892. 
"
250,1900,GGuA,OM,,,204," Cand. jur. Hermann v. Freymann, Nurmis. 1892. 
"
251,1900,GGuA,OM,,,205," Pastor Xaver Marnitz, Uexküll. 1893. 
"
252,1900,GGuA,OM,,,206," Buchhändler L. Hoerschelmann, Riga. 1893. 
"
253,1900,GGuA,OM,,,207," Historienmaler Hermann Baron Engelhardt, München. 1893. 
"
254,1900,GGuA,OM,,,208," Albert v. Wolffeldt, Riga. 1893. 
"
255,1900,GGuA,OM,,,209," Livländischer Landrath Max v. Sivers, Römershof. 1893. 
"
256,1900,GGuA,OM,,,210," Pastor Gustav Cleemann in Pinkenhof. 1893. 
"
257,1900,GGuA,OM,,,211," Cand. jur. Ottokar v. Radecki, Riga. 1893. 
"
258,1900,GGuA,OM,,,212," Alexander v. Rudnicki, Riga. 1893. 
"
259,1900,GGuA,OM,,,213," Secretair Max v. Tobien, Fellin. 1893. 
"
260,1900,GGuA,OM,,,214," Edgar Armitstead zu Heringshof. 1893. 
"
261,1900,GGuA,OM,,,215," Rudolf v. Baehr zu Palzmar. 1893. 
"
262,1900,GGuA,OM,,,216," Emil v. Berens zu Schloss Bersohn. 1893. 
"
263,1900,GGuA,OM,,,217," Kammerherr Graf Friedrich Berg zu Schloss Sagnitz. 1893. 
"
