,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
22,1897,NVR,HM,,,22," Dr. A. v. (Dettingen, wirkl. Staatsrat, Prof. emer., in Leipzig „ 1895 
"
23,1897,NVR,HM,,,23," Dr. W. Ostwald, Prof., in Leipzig 1895 
"
24,1897,NVR,HM,,,24," Dr. G. Radde, Geh.-Rat, in Tiflis 1895 
"
25,1897,NVR,HM,,,25," Dr. A. Schell, Prof., in Wien ,, 1895 
"
26,1897,NVR,HM,,,26," Dr. L. Stieda, Geh. Mediz.-Rat, Prof., in Königsberg . „ 1895 
"
27,1897,NVR,HM,,,27," Dr. A. Woj eikow, wirkl. Staatsrat, Prof., in St. Petersburg ,, 1895 
"
28,1897,NVR,CM,,,1," A. Diercke, Seminardirektor, in Stade (Hannover) . . seit 1869 
"
29,1897,NVR,CM,,,2," E. Krüger, Staatsrat, in Mitau ,, 1869 
"
30,1897,NVR,CM,,,3," Dr. P. Ascherson, Prof., in Berlin „ 1870 
"
31,1897,NVR,CM,,,4," Dr. E. v. Linde mann, Medic.-Rat, in Kischinew . . „ 1870 
"
32,1897,NVR,CM,,,5," Dr. Staudinger, in Dresden . . ,, 1870 
"
33,1897,NVR,CM,,,6," Dr. A. Brandt, Staatsrat, Prof., in Charkow .... ,, 1871 j4* - 52 -
"
34,1897,NVR,CM,,,7," D. Knappe, Schulinspektor, in Windau seit 1871 
"
35,1897,NVR,CM,,,8," H. v. Berg, Ingenieur-Obrist, in Riga „ 1872 
"
36,1897,NVR,CM,,,9," C. v. Kuhn, Ingenieur-Obrist, in Riga „ 1873 
"
37,1897,NVR,CM,,,10," W. v. Iversen, Kustos der ökonomischen Gesellschaft, in St. Petersburg ,, 1874 
"
38,1897,NVR,CM,,,11," F. Sintenis, Staatsrat, in Jurjew ,, 1891 
"
39,1897,NVR,CM,,,12," K. Greve, Oberlehrer, in Moskau ,, 1892 
"
40,1897,NVR,CM,,,13," Dr. J. Klinge, Botaniker, in St. Petersburg .... ,, 1893 
"
41,1897,NVR,CM,,,14," Dr. E. Lehmann, Arzt, in Rheshiza 1893 
"
42,1897,NVR,CM,,,15," Dr. L. v. Struve, Prof., in Charkow „ 1895 
"
43,1897,NVR,ConM,,,1," Hoyningen von Huene in Lechts (Estl.) seit 1867 
"
44,1897,NVR,ConM,,,2," Oskar von Löwis of Menar in Meiershof (Livl.) . . „ 1878 
"
45,1897,NVR,ConM,,,3," F. Haacke, Lehrer ,, 1866 
"
46,1897,NVR,ConM,,,4," E. v. Middendorff-Hellnorm (Livl.) ,, 1888 
"
47,1897,NVR,ConM,,,5," Ch. v. Brü mm er-Klauenstein (Livl.) ,, 1893 
"
48,1897,NVR,ConM,,,6," M. v. Lutzau, Dr. med., Wolmar ,, 1895 
"
49,1897,NVR,ConM,,,7," A. Baron K rüd ener-Wolfahrtslinde (Livl.) .... „ 1896 
"
50,1897,NVR,OM,HL,IN,1," Jul. Abel, Lehrer seit 1896 
"
51,1897,NVR,OM,HL,IN,2," Joh. Ahbel, Lehrer „ 1884 
"
52,1897,NVR,OM,HL,IN,3," P. Alexejew, Dr. med., Gehilfe des Medic.-Insp. . . „ 1896 
"
53,1897,NVR,OM,HL,IN,4," Th. Anders, Oberlehrer „ 1884 
"
54,1897,NVR,OM,HL,IN,5," E. Anspach, Dr. med. „ 1893 
"
55,1897,NVR,OM,HL,IN,6," W. Arapow, stud ,, 1897 
"
56,1897,NVR,OM,HL,IN,7," G. v. Arronet, Dr. med., wirkl. Staatsrat 1897 
"
57,1897,NVR,OM,HL,IN,8," W. Baer, Kunstgärtner „ 1890 
"
58,1897,NVR,OM,HL,IN,9," M. Banker), Lehrer „ 1873 
"
59,1897,NVR,OM,HL,IN,10," P. v. Barclay de Tolly ,, 1897 
"
60,1897,NVR,OM,HL,IN,11," E. Barth, Schulvorsteher „ 1895 
"
61,1897,NVR,OM,HL,IN,12," L. Baumert, Bibliothekar „ 1891 
"
62,1897,NVR,OM,HL,IN,13," C. Behling, Cand. jur., Beamter „ 1893 
"
63,1897,NVR,OM,HL,IN,14," A. Behr, Dr. med „ 1894 
"
64,1897,NVR,OM,HL,IN,15," Th. Behr mann, Fabrikdirektor 1869 
"
65,1897,NVR,OM,HL,IN,16," A. Beck, Dr. phil., Prof. in Zürich „ 1879 
"
66,1897,NVR,OM,HL,IN,17," P. Bermann, Schulinspektor ,, 1872 
"
67,1897,NVR,OM,HL,IN,18," F. v. Berg, Dr. med 1895 
"
68,1897,NVR,OM,HL,IN,19," H. Berg, Dr. med „ 1895 
"
69,1897,NVR,OM,HL,IN,20," K. Bergfeld, Schriftführer „ 1896 
"
70,1897,NVR,OM,HL,IN,21," E. Bernewitz, Oberpastor „ 1897 
"
71,1897,NVR,OM,HL,IN,22," Alex. Berteis, Dr. phil „ 1871 
"
72,1897,NVR,OM,HL,IN,23," Arv. Berteis, Dr. med seit 1894 
"
73,1897,NVR,OM,HL,IN,24," Emil Berteis, Kaufmann 1898 
"
74,1897,NVR,OM,HL,IN,25," E. Bing, Fabrikdirektor ..  „ 1896 
"
75,1897,NVR,OM,HL,IN,26," K. Blacher, Ing.-Chem „ 1895 
"
76,1897,NVR,OM,HL,IN,27," A. Blossfeldt, Kaufmann „ 1895 
"
77,1897,NVR,OM,HL,IN,28," A. Blumenthal, stud ., 1898 
"
78,1897,NVR,OM,HL,IN,29," K. Böhncke, Beamter 1891 
"
79,1897,NVR,OM,HL,IN,30," W. Bockslaff, Architekt „ 1896 
"
80,1897,NVR,OM,HL,IN,31," P. Bohl, Mg., Professor ,, 1896 
"
81,1897,NVR,OM,HL,IN,32," L. Borchardt, Photograph „ 1898 
"
82,1897,NVR,OM,HL,IN,33," A. v. B ornhaupt, Privatier „ 1896 
"
83,1897,NVR,OM,HL,IN,34," K. Bornhaupt, Konsulent „ 1898 
"
84,1897,NVR,OM,HL,IN,35," P. Bojarin off, Realschullehrer „ 1894 
"
85,1897,NVR,OM,HL,IN,36," E. W. Brandt, Cand. chem „ 1896 
"
86,1897,NVR,OM,HL,IN,37," E. Brock, Ing.-Chem „ 1895 
"
87,1897,NVR,OM,HL,IN,38," Th. Buchardt, Apotheker ,, 1868 
"
88,1897,NVR,OM,HL,IN,39," F. Bucholz, Dozent „ 1897 
"
89,1897,NVR,OM,HL,IN,40," G. v. Budberg - Magnushof ,, 1895 
"
90,1897,NVR,OM,HL,IN,41," G. v. Buengner, Oberlehrer „ 1880 
"
91,1897,NVR,OM,HL,IN,42," N. Busch, Cand. hist ,, 1894 
"
92,1897,NVR,OM,HL,IN,43," H. Cahn, Ing.-Chem „ 1896 
"
93,1897,NVR,OM,HL,IN,44," H. Carlile, Kaufmann 1891 
"
94,1897,NVR,OM,HL,IN,45," K. Dahl fei d, Dr. med „ 1896 
"
95,1897,NVR,OM,HL,IN,46," R. v. Dalwigk, Freiherr 1896 
"
96,1897,NVR,OM,HL,IN,47," H. Dannenberg, Gymnasialinspektor „ 1895 
"
97,1897,NVR,OM,HL,IN,48," G. v. Dartau, Forstrevident „ 1895 
"
98,1897,NVR,OM,HL,IN,49," R. Daugull-Hollershofif, Gutsbesitzer „ 1894 
"
99,1897,NVR,OM,HL,IN,50," J. De gl au, Dentist „ 1892 
"
100,1897,NVR,OM,HL,IN,51," H. Dettmann, Fabrikdirektor „ 1882 
"
101,1897,NVR,OM,HL,IN,52," F. Deubner, Kaufmann „ 1898 
"
102,1897,NVR,OM,HL,IN,53," K. Deubner, Dr. med „ 1895 
"
103,1897,NVR,OM,HL,IN,54," A. Diehl, Ingenieur „ 1895 
"
104,1897,NVR,OM,HL,IN,55," Fr. Dohne, Lehrer „ 1873 
"
105,1897,NVR,OM,HL,IN,56," W. Donner, Lehrer „ 1876 
"
106,1897,NVR,OM,HL,IN,57," Br. Doss, Dr. phil., Prof. „ 1890 
"
107,1897,NVR,OM,HL,IN,58," A. Drews, Kaufmann „ 1889 
"
108,1897,NVR,OM,HL,IN,59," J. Dulckeit, Zahnarzt „ 1864 
"
109,1897,NVR,OM,HL,IN,60," F. Eckmann, stud 1897 
"
110,1897,NVR,OM,HL,IN,61," H. Ehmcke, Architekt „ 1895 
"
111,1897,NVR,OM,HL,IN,62," H. v. Eitz, Direktor eines Privat-Gymnasiums .... „ 1889 
"
112,1897,NVR,OM,HL,IN,63," H. Erhardt „ 1897 
"
113,1897,NVR,OM,HL,IN,64," J. Erhardt, Stadtrat „ 1897 
"
114,1897,NVR,OM,HL,IN,65," K. Feld mann, Lehrer „ 1893 
"
115,1897,NVR,OM,HL,IN,66," A. v. Fetting, Zollbeamter „ 1888 
"
116,1897,NVR,OM,HL,IN,67," N. Friedenberg, Lehrer ,, 1878 
"
117,1897,NVR,OM,HL,IN,68," A. Fuchs, stud „ 1895 
"
118,1897,NVR,OM,HL,IN,69," L. Fuchs, Rechtsanwalt 1895 - 54 — 
"
119,1897,NVR,OM,HL,IN,70," C. v. Garnysz, Gutsbesitzer 1895
"
120,1897,NVR,OM,HL,IN,71," R. Geist, Fabrikdirektor 1893
"
121,1897,NVR,OM,HL,IN,72," B. Gerich, Kaufmann 1874
"
122,1897,NVR,OM,HL,IN,73," H. Gögginger sen., Kunstgärtner 1867
"
123,1897,NVR,OM,HL,IN,74," H. Gögginger jun., Kunstgärtner 1898
"
124,1897,NVR,OM,HL,IN,75," J. Gottfriedt, Notär 1895
"
125,1897,NVR,OM,HL,IN,76," E. Grimm, Konsul 1895
"
126,1897,NVR,OM,HL,IN,77," Th. Grönberg, Prof., Direktor des Polytechnikums . 1875 
"
127,1897,NVR,OM,HL,IN,78," A. Grosset, Lithograph 1897
"
128,1897,NVR,OM,HL,IN,79," P. Grossmann, Sekretär 1891
"
129,1897,NVR,OM,HL,IN,80," A. v. Grothuss, Baron 1893
"
130,1897,NVR,OM,HL,IN,81," K. Grube, Lehrer 1880
"
131,1897,NVR,OM,HL,IN,82," E. v. Grüuewaldt-Bellenhof, Gutsbesitzer . . . . 1894
"
132,1897,NVR,OM,HL,IN,83," J. Grüning, Dr. med 1896
"
133,1897,NVR,OM,HL,IN,84," E. Grünwald, Kaufmann 1896
"
134,1897,NVR,OM,HL,IN,85," O. Griinwald, Kaufmann 1896
"
135,1897,NVR,OM,HL,IN,86," W. v. Gutzeit, Dr. med 1850
"
136,1897,NVR,OM,HL,IN,87," W. Hacker, Buchdruckereibesitzer 1892
"
137,1897,NVR,OM,HL,IN,88," M. v. Haken, Kapellmeister 1896
"
138,1897,NVR,OM,HL,IN,89," O. v. Haken, Dr. med 1895
"
139,1897,NVR,OM,HL,IN,90," R. v. Haken, Dr. med 1895
"
140,1897,NVR,OM,HL,IN,91," R. Hafferberg, Dr. phil 1885
"
141,1897,NVR,OM,HL,IN,92," W. Halle, Dr. med 1898
"
142,1897,NVR,OM,HL,IN,93," K. Hanke, Dr. med 1896
"
143,1897,NVR,OM,HL,IN,94," E. Hauffe, Forst-Ing, 1897
"
144,1897,NVR,OM,HL,IN,95," F. v. Heimann, Gutsbesitzer 1895
"
145,1897,NVR,OM,HL,IN,96," H. Hellmann, Staatsrat. Realschuldirektor . . . . 1878
"
146,1897,NVR,OM,HL,IN,97," R. Henning, Dr. phil., Dozent 1896 
"
147,1897,NVR,OM,HL,IN,98," G. D. Hern mark, dim. Bürgermeister 1850
"
148,1897,NVR,OM,HL,IN,99," N. Heyl, Dr. med 1897
"
149,1897,NVR,OM,HL,IN,100," A. Hill, Kollegienrat, Veterinärarzt 1866
"
150,1897,NVR,OM,HL,IN,101," O. Hinckfuss, Kaufmann 1896
"
151,1897,NVR,OM,HL,IN,102," A. Höflinger, Kaufmann 1896
"
152,1897,NVR,OM,HL,IN,103," M. Höflinger, Fabrikbesitzer 1895
"
153,1897,NVR,OM,HL,IN,104," P. Höflinger, Kaufmann 1892
"
154,1897,NVR,OM,HL,IN,105," L. v. Hörschelmann, Buchhändler 1892
"
155,1897,NVR,OM,HL,IN,106," B. Hollander, Staatsrat, Oberlehrer 1896
"
156,1897,NVR,OM,HL,IN,107," E. Hoff, Kunstgärtner 1870
"
157,1897,NVR,OM,HL,IN,108," Fr. Hoffmann, Dr. med 1895
"
158,1897,NVR,OM,HL,IN,109," H. Huhn, Oberlehrer 1894
"
159,1897,NVR,OM,HL,IN,110," R. Jaksch, Ältester 1882
"
160,1897,NVR,OM,HL,IN,111," A. Janson, Privatier 1897
"
161,1897,NVR,OM,HL,IN,112," W. Jeftanowitsch, Fabrikbesitzer 1886
"
162,1897,NVR,OM,HL,IN,113," E. Inselberg, Taubstummenlehrer 1889
"
163,1897,NVR,OM,HL,IN,114," G. Johanson, Mag. pharm., Apotheker 1893
"
164,1897,NVR,OM,HL,IN,115," B. Jenken, stud. agr 1895
"
165,1897,NVR,OM,HL,IN,116," J. Jürgensohn, Beamter . 1897
"
166,1897,NVR,OM,HL,IN,117," G. Ischreyt, Dr. med. seit 1897 
"
167,1897,NVR,OM,HL,IN,118," L. Ischr eyt, Ingenieur „ 1893 
"
168,1897,NVR,OM,HL,IN,119," E. Kämmerling, Stationsvorsteher „ 1879 
"
169,1897,NVR,OM,HL,IN,120," G. Kangro, Mag.. Yeterinärarzt „ 1895 
"
170,1897,NVR,OM,HL,IN,121," Pli. Keil mann, Dr. med., Staatsrat „ 1873 
"
171,1897,NVR,OM,HL,IN,122," E. Kiwull, Dr. med., in Wenden „ 1896 
"
172,1897,NVR,OM,HL,IN,123," N. Kieseritzky, Apotheker 1896 
"
173,1897,NVR,OM,HL,IN,124," S. Kiersnowski, Not. publ ,, 1895 
"
174,1897,NVR,OM,HL,IN,125," E. v. Klein, Kollegienrat ,, 1855 
"
175,1897,NVR,OM,HL,IN,126," G. v. Knorre, Dr. med 1895 
"
176,1897,NVR,OM,HL,IN,127," J. Kor sehe, Lehrer „ 1890 
"
177,1897,NVR,OM,HL,IN,128," H. Krannhals, Chemiker „ 1894 
"
178,1897,NVR,OM,HL,IN,129," J. Krischkan, Lehrer „ 1890 
"
179,1897,NVR,OM,HL,IN,130," BL v. Krüdener, Baron, Dr. med ,, 1895 
"
180,1897,NVR,OM,,OUT,133," K. Kupffer, Dozent ,, 1894 
"
181,1897,NVR,OM,,OUT,134," A. Kyber, Ingenieur „ 1887 
"
182,1897,NVR,OM,,OUT,135," Ed. Kyber, stud 1896 
"
183,1897,NVR,OM,,OUT,136," N. Kymmel, Buchhändler „ 1896 
"
184,1897,NVR,OM,,OUT,137," K. Landenberg, Kaufmann „ 1885 
"
185,1897,NVR,OM,,OUT,138," H. Langermann, Lehrer „ 1880 
"
186,1897,NVR,OM,,OUT,139," H. Laurentz, Dr. med „ 1897 
"
187,1897,NVR,OM,,OUT,140," K. Lejeaeek, Kaufmann „ 1897 
"
188,1897,NVR,OM,,OUT,141," P. Löwinsohn, Dr. med „ 1895 
"
