,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1893,NVR,HM,,,1," 472. Middendorf?, Geheimrat, in Hellenorm (Livl.) seit 1855 
"
2,1893,NVR,HM,,,2," 636. Toepler, A., Geheimrat, Prof. in Dresden . „ 1868 
"
3,1893,NVR,HM,,,3," 674. Schmidt, K., wirkl. Staatsrat, Prof. emer., in Jurjew „ 1870 
"
4,1893,NVR,HM,,,4," 678. Dubois-Reymond, EL, Geh. Medic.-Rat, Prof., in Berlin ., 1870 
"
5,1893,NVR,HM,,,5," 506. Wesselowski, K., Geheimrat, in Petersburg „ 1870 
"
6,1893,NVR,HM,,,6," 680. Fresenius, R., Geheimrat, in Wiesbaden 1870 
"
7,1893,NVR,HM,,,7," 625. Schweinfurth, G., Dr. phil., in Berlin. . „ 1872 
"
8,1893,NVR,HM,,,8," 21. B u h s e ,  F r . ,  D r .  p h i l . ,  i n  R i g a  . . . .  Stifter 1881 
"
9,1893,NVR,HM,,,9," 605. Berg, K,, Dr. phil., in Buenos-Aires . . 1881 
"
10,1893,NVR,HM,,,10," 952. Wild, H., wirkl. Staatsrat, in Petersburg 1885 
"
11,1893,NVR,HM,,,11," 549. Schweder, G., Staatsr., Dir. des Stadt-Gym-n in Bigja 1887 —9—
"
12,1893,NVR,HM,,,12," 682. Schmidt, Fr., wirkl. Staatsrat, Akad., in Petersburg seit 1890 
"
13,1893,NVR,HM,,,13," 705. Strauch, A., wirkl. Staatsrat, best. Sekr. der Akad. der Wiss., in Petersburg . . „ 1890 
"
14,1893,NVR,HM,,,14," 1002, Geinitz, H. B., Dr. Prof., in Dresden . . .. 1891 
"
15,1893,NVR,CM,,,1," 206. Moritz, wirkl. Staatsrat, in Jurjew . . . seit 1845 
"
16,1893,NVR,CM,,,2," 533. Le Jolis, Dr. in Cherbourg „ 1860 
"
17,1893,NVR,CM,,,3," 610. Diercke, A., Seminardir.,in Stade (Hannover) „ 1869 
"
18,1893,NVR,CM,,,4," 666. Krüger, E., Staatsrat, in Mitau „ 1869 
"
19,1893,NVR,CM,,,5," 684. Ascherson, Dr., in Berlin „ 1870 
"
20,1893,NVR,CM,,,6," 696. Bruttan, Staatsrat, in Jurjew „ 1870 
"
