,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1902,NVR,HM,,,1," Dr. A. Toepler, Geh. Hofrat, in Dresden seit 1868 
"
2,1902,NVR,HM,,,2," Dr. G. Schweinfurth, in Berlin „ 1872 
"
3,1902,NVR,HM,,,3," Dr. H. Wild, wirkl. Staatsrat und Akademiker, in Zürich f ,, 1885 
"
4,1902,NVR,HM,,,4," G. Schweder sen., Staatsrat, in Riga „ 1887 
"
5,1902,NVR,HM,,,5," Dr. Fr. Schmidt, wirkl. Staatsrat, Akademiker, in St. Petersburg 1890 
"
6,1902,NVR,HM,,,6," Dr. A. Beketow, Geheimrat, Akad., in St. Petersburg f . ,, 1893 
"
7,1902,NVR,HM,,,7," Dr. 0. v. Struve, wirkl. Geheimrat, in Karlsruhe .... „ 1894 
"
8,1902,NVR,HM,,,8," Ed. Angelbeck, Kaufmann, Riga Stifter f „ 1895 
"
9,1902,NVR,HM,,,9," Dr. K. v. Mercklin, Geheimrat, in St. Petersburg, Stüter „ 1895 
"
10,1902,NVR,HM,,,10," Dr. R. Blasius, Professor, in Braunschweig 1895 
"
11,1902,NVR,HM,,,11," Dr. 0. Drude, Geh. Hofrat, Professor, in Dresden ... „ 1895 
"
12,1902,NVR,HM,,,12," Dr. A. Jentzsch, Professor, in Königsberg „ 1895 
"
13,1902,NVR,HM,,,13," Dr. E. Mach, Professor, in Wien 1895 
"
14,1902,NVR,HM,,,14," Dr. D. Mendelejew, Geheimrat, Professor, in St. Petersburg. ,, 1895 
"
15,1902,NVR,HM,,,15," Dr. K. Möbius, Geh. Hofrat, Professor, in Berlin ... „ 1895 
"
16,1902,NVR,HM,,,16," Dr. A. Nehring, Professor, in Berlin 1895 
"
17,1902,NVR,HM,,,17," Dr. G. Neumayr, Geh. Admiralitätsrat, in Hamburg ... „ 1895 
"
18,1902,NVR,HM,,,18," Dr. A. v. Oettingen, wirkl. Staatsrat, Professor, in Leipzig „ 1895 
"
19,1902,NVR,HM,,,19," Dr. W. Ostwald, Geheimrat, Professor, in Leipzig ... „ 1895 
"
20,1902,NVR,HM,,,20," Dr. G. Radde, Geheimrat, in Tiflis 1895 
"
21,1902,NVR,HM,,,21," Dr. A. Schell, Professor, in Wien „ 1895 
"
22,1902,NVR,HM,,,22," Dr. L. Stieda, Geh. Medizinalrat, Prof., in Königsberg . „ 1895 
"
23,1902,NVR,HM,,,23," Dr. A. Wojeikow, wirkl. Staatsrat, Prof., in St. Petersburg „ 1895 
"
24,1902,NVR,HM,,,24," M. Rykatschew, General-Major, Direktor des Nikolai-Obser­vatoriums, in St. Petersburg 1899 
"
25,1902,NVR,HM,,,25," Th. Grönberg, wirkl. Staatsrat 1900 
"
26,1902,NVR,HM,,,26," Le Jolis, Direktor der Naturf. Gesell, zu Cherbourg . . ,, 1901 
"
27,1902,NVR,HM,,,27," A. Werner, Oberl., Direktor der meteorol. Station, in Riga ,, 1902 
"
28,1902,NVR,HM,,,28," E. v. Klein, Kollegienrat Stifter „ 1902 
"
29,1902,NVR,CM,,,1," A. Diercke, Regierungs- und Schulrat, in Schleswig. . . seit 1869 
"
30,1902,NVR,CM,,,2," E. Krüger, Staatsrat, in Mitau (j 1869 
"
31,1902,NVR,CM,,,3," P. Ascherson, Professor, in Berlin 1870 
"
