,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1889,NVR,HM,,,1," 605. Berg, Karl, Dr. phil., Prof., in Buenos-Aires seit 1881 
"
2,1889,NVR,HM,,,2," 21. Buhse, Fr., Dr. phil., in Riga . . . . . Stifter „ 1881 
"
3,1889,NVR,HM,,,3," 678. Dubois-Reymond, Professor, in Berlin . . „ 1870 
"
4,1889,NVR,HM,,,4," 680. Fresenius, R., Präses des naturhistor. Ver­eins, in Wiesbaden „ 1880 
"
5,1889,NVR,HM,,,5," 225. Gottfriedt, Moritz, Staatsr., Oberl., in Riga „ 1885 
"
6,1889,NVR,HM,,,6," 585. Keyserling, Graf, Alexander, Hofmeister, in Raikiill (Estl.) .......... » 1864 
"
7,1889,NVR,HM,,,7," 681. Kobscharow, W., Geheimr., Akadem.-Direktor des Bergkorps, in Petersburg .... „ 1870 
"
8,1889,NVR,HM,,,8," 472. Middendorff, Geheimrat, in Hellenorm (Livl.) „ 1855 
"
9,1889,NVR,HM,,,9," 674. Schmidt, O., Dr. Professor, wirkl. Staatsrat, in Dorpat , 1870 
"
10,1889,NVR,HM,,,10," 549. Schweder, G., Staatsr., Gymn.-Direktor . . „ 1887 
"
11,1889,NVR,HM,,,11," 625. Schweinfurth, G., Dr. phil. ........ „ 1872 
"
12,1889,NVR,HM,,,12," 636. Toepler, Aug., Dr. Professor, in Dresden . „ 1868 
"
13,1889,NVR,HM,,,13," 506. Vesselofsky, K., Geheimrat, best. Sekretär der Akademie der Wissens, in Petersburg „ 1870 
"
14,1889,NVR,HM,,,14," Wild, Heinr., Dr., wirkl. Staatsrat, Direktor des Centrai-Observatoriums in Petersburg „ 1885 
"
15,1889,NVR,ConM,,,1," 106. Mercklin, Dr. med., Geheimrat, In Petersburg Stifter seit 1845 
"
16,1889,NVR,ConM,,,2," 616. Hoyningen von Eluene in Lechts (Estl.) . . „ 1867 
"
17,1889,NVR,ConM,,,3," 776. Wulf, A. v., Besitzer von Lennewarden (Livland) f 1873 
"
18,1889,NVR,ConM,,,4," 867. Löwis of Menar, Oskar v., in Meiershof (Livl.) , 1878 
"
19,1889,NVR,ConM,,,5," 878. Rautenfeld, H. v., auf Lindenruh .... „ 1879 
"
20,1889,NVR,ConM,,,6," 962. Middendorf!"", B. v., auf Helienorm .... „ 1888 
"
21,1889,NVR,OM,HL,IN,1," 933. Ahbel, Joh., Lehrer seit 1884 
"
22,1889,NVR,OM,HL,IN,2," 609. Allenstein, Dr. med „ 1869 
"
23,1889,NVR,OM,HL,IN,3," 877. Th. Alt, Oberlehrer „ 1886 
"
24,1889,NVR,OM,HL,IN,4," 936. Anders, Theod., Oberlehrer „ 1884 
"
25,1889,NVR,OM,HL,IN,5," 3. Angelbeck, Ed., Pharmaceut Stifter 1845 
"
26,1889,NVR,OM,HL,IN,6," 739. Banken, M., Lehrer „ 1873 
"
