,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1872,NVR,HM,,,1," 658. Albedinski, General in Petersburg . . . seit 1867 
"
2,1872,NVR,HM,,,2," 473. Baer, K. E. v., Geheimrath, E.-M. der Pe-tersb. Akad., in Dorpat „ 1855 
"
3,1872,NVR,HM,,,3," 216. Brandt, F. v., Geheimrath, Akademiker in Petersburg „ 1845 
"
4,1872,NVR,HM,,,4," 677. Braun, Alex., Präses des botan. Vereins in Berlin „ 1870 
"
5,1872,NVR,HM,,,5," 19. Buchholtz, Aug., Dr. phil Stifter „ 1870 
"
6,1872,NVR,HM,,,6," 679. Dechen v., Geh. Oberbergrath in Bonn . „ 1870 
"
7,1872,NVR,HM,,,7," 285. Dohm, C. A., Präses des entom. Vereins in Stettin „ 1848 
"
8,1872,NVR,HM,,,8," 678. Dubois-Reymond, Secret. d. Akad. in Berlin „ 1870 
"
9,1872,NVR,HM,,,9," 279. Eichwald, Ed. v., Dr., Geheimrath in Petersb. „ 1848 
"
10,1872,NVR,HM,,,10," 680. Fresenius, R., Präses des naturh. Vereins in ""Wiesbaden „ 1870 
"
11,1872,NVR,HM,,,11," 190. Golownin, A. W., Geheimrath in Petersburg „ 1864 
"
12,1872,NVR,HM,,,12," 676. Goeppert, Präses der schlesischen Gesell­schaft in Breslau . „ 1870 
"
13,1872,NVR,HM,,,13," 247. Grewingk, C., Professor in Dorpat ... „ 1870 
"
14,1872,NVR,HM,,,14," 422. Haidinger, W., Ritter, Oberbergrath in Wien „ 1870 
"
15,1872,NVR,HM,,,15," 280. Helmersen, G. v., General, Akademiker in Petersburg „ 1848 
"
16,1872,NVR,HM,,,16," 675. Hofmann, E., General, Akademiker in Pe­tersburg „ 1870 
"
17,1872,NVR,HM,,,17," 70. Kawnll, H., Pastor in Pussen (Kurl.) . . Stifter „ 1870 
"
18,1872,NVR,HM,,,18," 667. Kessler, Dr., Rector der Univ. in Petersburg „ 1869 
"
19,1872,NVR,HM,,,19," 585. Keyserling, Graf, Alexander, Geh.-Rath in Raiküll (Estl.) „ 1864 
"
20,1872,NVR,HM,,,20," 681. Kokscharow, Präses der mineral. Gesell­schaft in Petersburg „ 1870 
"
21,1872,NVR,HM,,,21," 569. Lieven, Baron, W., General, Mitglied des Reichsraths in Petersburg „ 1862 
"
22,1872,NVR,HM,,,22," 692. Lütke, Graf, Admiral in Petersburg ... „ 1870 
"
23,1872,NVR,HM,,,23," 472. Middendorf!', Geheimrath, Akademiker in Hellenorm (Livl.) seit 1855 
"
24,1872,NVR,HM,,,00," 110. * Müller, C. J. G., Dr. med. in Riga . . . Stifter „ 1870 
"
25,1872,NVR,HM,,,24," 602. Renard, Dr., erster Secretair der Naturf. Gesellschaft in Moskau „ 1865 
"
26,1872,NVR,HM,,,25," 674. Schmidt, G., Professor in Dorpat .... „ 1870 
"
27,1872,NVR,HM,,,26," 601. Scliuwalow, Graf, P., General in Petersburg „ 1865 
"
28,1872,NVR,HM,,,27," 156. Seezen, L., Apotheker in Riga Stifter „ 1870 
"
29,1872,NVR,HM,,,28," 286. Suworow-Rimniksky, Fürst, A. A., General in Petersburg „ 1848 
"
30,1872,NVR,HM,,,29," 636. Toepler, Aug., Professor in Graz .... „ 1868 
"
31,1872,NVR,HM,,,30," 626. Tolstoi, Graf, Minister der Volksaufklärung in Petersburg „ 1867 
"
32,1872,NVR,HM,,,31," 627. Trautvetter, Director des botan. Gartens in Petersburg „ 1867 
"
33,1872,NVR,HM,,,32," 506. Wesselowsky, best. Secr. der Akademie in Petersburg „ 1870 
"
34,1872,NVR,OM,HL,IN,1," 609. Allenstein, Dr. med „ 1869 
"
35,1872,NVR,OM,HL,IN,2," 668. Anderson, J., Handlungs-Commis .... „ 1869 
"
36,1872,NVR,OM,HL,IN,3," 3. Angelbeck, E., Pharmaceut „ 1845 
"
37,1872,NVR,OM,HL,IN,4," 394. Armitstead, J., Kaufmann „ 1851 
"
38,1872,NVR,OM,HL,IN,5," 6. Asmuss, N., Redacteur der Stadtblätter . Stifter 
"
39,1872,NVR,OM,HL,IN,6," 473. Baer, J., Kunstgärtner „ 1856 
"
40,1872,NVR,OM,HL,IN,7," 657. Behrmann, Cand. chem „ 1869 
"
41,1872,NVR,OM,HL,IN,8," 605. Berg, C., Bibliothekar „ 1865 
"
42,1872,NVR,OM,HL,IN,00," 701. *B ernhardt, G., Lehrer „ 1870 
"
43,1872,NVR,OM,HL,IN,9," 438. Bernhardt, R., Kreisfiskal „ 1853 
"
44,1872,NVR,OM,HL,IN,10," 15. Bornhaupt, Dr. phil. . Stifter 
"
45,1872,NVR,OM,HL,IN,11," 642. Bornhaupt, Consulent „ 1868 
"
46,1872,NVR,OM,HL,IN,12," 673. Bosse, H., Dr. med -. . „ 1870 
"
47,1872,NVR,OM,HL,IN,13," 322. Brandenburg, J., Kaufmann „ 1850 
"
48,1872,NVR,OM,HL,IN,14," 18. Brutzer, Dr. med., Staatsrath . . . . ,. Stifter 
"
49,1872,NVR,OM,HL,IN,15," 643. Brutzer, H., Buchhändler „ 1868 
"
50,1872,NVR,OM,HL,IN,16," 647. Buchardt, Apotheker „ 1868 
"
51,1872,NVR,OM,HL,IN,17," 612. Bürgers, Lehrer „ 1866 
"
52,1872,NVR,OM,HL,IN,18," 21. Buhse, F., Dr. phil Stifter 
"
53,1872,NVR,OM,HL,IN,19," 22. Buhse,'J., Gutsbesitzer Stifter 
"
54,1872,NVR,OM,HL,IN,20," 501. Deringer, E., Apotheker „ 1858 
"
55,1872,NVR,OM,HL,IN,21," 29. Deringer, W., Coll.-Ass. Stifter 
"
56,1872,NVR,OM,HL,IN,22," 583. Dickert, Conservator am Polytechnicum . „ 1863 
"
57,1872,NVR,OM,HL,IN,00," 699. * Dohrandt, Cand. chem „ 1870 
"
58,1872,NVR,OM,HL,IN,23," 597. Dulckeit, J., Zahnarzt „ 1864 
"
59,1872,NVR,OM,HL,IN,24," 33. Eckers, Coll.-Rath '. Stifter seit 1867 
"
60,1872,NVR,OM,HL,IN,25," 621. iöt>y 
"
61,1872,NVR,OM,HL,IN,26," 638. Feldtmann, E., Kaufmann 79 1868 
"
62,1872,NVR,OM,HL,IN,27," 649. r> 
"
63,1872,NVR,OM,HL,IN,28," 38. Stifter 
"
64,1872,NVR,OM,HL,IN,29," 629. 79 1868 
"
65,1872,NVR,OM,HL,IN,30," 537. 79 1860 
"
66,1872,NVR,OM,HL,IN,31," 404. 79 1860 
"
67,1872,NVR,OM,HL,IN,32," 623. Gögginger I., Kunstgärtner n 1867 
"
68,1872,NVR,OM,HL,IN,33," 646. Gögginger II., Kunstgärtner » 1868 
"
69,1872,NVR,OM,HL,IN,34," 568. Götschel, E. v., Ingenieur-Obrist . . . . » 1862 
"
70,1872,NVR,OM,HL,IN,35," 225. n 1845 
"
71,1872,NVR,OM,HL,IN,36," 336. Grote, W. v., Staatsrath 79 1850 
"
72,1872,NVR,OM,HL,IN,37," 337. Grote, F. M. v., Landrath 79 1850 
"
73,1872,NVR,OM,HL,IN,38," 338. Grote, A. v., Kammerjunker n 1850 
"
