,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1881,NVR,HM,,,1," 658. Albedinsky, Gen.-Gouverneur von Warschau seit 1867
"
2,1881,NVR,HM,,,2," 605. Berg, Karl, Dr. phil., Prof. in Buenos-Ayres „ 1881
"
3,1881,NVR,HM,,,3," 21. Bubse, Fr., Dr. phil., in R i g a .....................Stifter „ 1881
"
4,1881,NVR,HM,,,4," 679. Dechen, Geh. Oberbergrath in Bonn . . „ 1870
"
5,1881,NVR,HM,,,5," 285. Dohrn, 0. A., Präses des entomolog. Ver­eins in S te t t in ............................................... „ 1848
"
6,1881,NVR,HM,,,6," 678. Dubois-Reymond, Professor in Berlin . . 1870
"
7,1881,NVR,HM,,,7," 680. Fresenius, R., Präses des naturhistor. Ver­eins in W ie s b a d e n ....................................  ,r 1870
"
8,1881,NVR,HM,,,8," 190. Golownin, Geheimrath in Petersburg . . „ 1864
"
9,1881,NVR,HM,,,9," 676. Goeppert, Präses der schlesischen Gesell­schaft in B reslau .......................................... „ 1870
"
10,1881,NVR,HM,,,10," 247. Grewingk, C., Prof., wirkl. Staatsrath, inDorpat................................................................ ..................„ 1870
"
11,1881,NVR,HM,,,11," 280. Helmersen, G. v., General in Petersburg . „ 1848
"
12,1881,NVR,HM,,,12," 585. Keyserling, Graf, Alex., in Raiküll (Estl.J. „ 1864
"
13,1881,NVR,HM,,,13," 681. Kokscharow, General, Akadem. - Direktordes Bergkorps in Petersburg . . . .  „ 1870
"
14,1881,NVR,HM,,,14," 569. Lieven, Baron, W., General in Petersburg „ 1862
"
15,1881,NVR,HM,,,15," 692. Lütke, Graf, Admiral, Präsident der Aka­demie der Wissenschaft in Petersburg . „ 1870
"
16,1881,NVR,HM,,,16," 472. Middendorff, Geheimrath in Hellenorm(L iv l .) ..............................................................  „ 1855
"
17,1881,NVR,HM,,,17," 752. Petzholdt, Alex., Prof. emer., wirkl. Staats­rath in Freiburg in B a d e n ..................... „ 1881
"
18,1881,NVR,HM,,,18," 602. Renard, Vice-Präses der Naturforscher-Gesellschaft in Moskau............................... „ 1865
"
19,1881,NVR,HM,,,19," 674. Schmidt, C., Prof., wirkl. Staatsrath inD orpat..............................................................  „ 1870
"
20,1881,NVR,HM,,,20," 601. Schuwalow, Graf P., Botschafter in London „ 1865
"
21,1881,NVR,HM,,,21," 625. Schweinfurth, G., Dr. phil..............................  „ 1872
"
22,1881,NVR,HM,,,22," 286. Suworow-Rimniksky, Fürst A., General in Petersburg....................................................„1848
"
23,1881,NVR,HM,,,23," 636. Toepler, Aug., Professor in Dresden . . „ 1868
"
24,1881,NVR,HM,,,24," 626. Tolstoi, Graf D., wirkl. Geheimrath in Petersburg....................................................„1867
"
25,1881,NVR,HM,,,25," 627. Trautvetter, Direktor des botanischen Gar­tens in Petersburg . ...............................  „ 1867
"
26,1881,NVR,HM,,,26," 506. Vesselofsky, best. Sekretär der Akademieder Wissenschaften in Petersburg. . . „ 1870
"
27,1881,NVR,ConM,,,1," 616. Hoyningen v. Huene in Lechts (Estl.) . . seit 18,67
"
28,1881,NVR,ConM,,,2," 776. Wulf, A. v., Besitzer von Lennewarden
"
29,1881,NVR,OM,HL,IN,1," 858. Albrecht, M., Dr. phil., Fabrikdirektor . . seit 1876
"
30,1881,NVR,OM,HL,IN,2," 609. Allenstein, Dr. med. . . . . . . . .  „ 1869
"
31,1881,NVR,OM,HL,IN,3," 3. Angelbeck, Ed., Pharmaceut . . . . . Stifter „ 184p
"
32,1881,NVR,OM,HL,IN,4," 863. Anspach, Th., Pharmaceut . . . . . .  „ 1878
"
