,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
73,1885,GEG,OM,HL,IN,49," Georg Mekler, Cand. pbil. 
"
74,1885,GEG,OM,HL,IN,50," Dr. Leo Meyer, Professor der deutschen und vergleichenden Sprachkunde. 
"
75,1885,GEG,OM,HL,IN,51," Dr. Ferdinand Mut)lau, Prof. der Theologie. 
"
76,1885,GEG,OM,HL,IN,52," Mag. P. N a ß. 
"
77,1885,GEG,OM,HL,IN,53," Dr. Alex. v. Dettingen, Professor der dogmatischen Theologie. 
"
78,1885,GEG,OM,HL,IN,54," G. Punga, Stud. theol. 
"
79,1885,GEG,OM,HL,IN,55," Georg Rath lef, Oberlehrer. 
"
80,1885,GEG,OM,HL,IN,56," Fr. Redlich, Stud. theol. 
"
81,1885,GEG,OM,HL,IN,57," I. Rxpfe, Director der Realschule. 
"
82,1885,GEG,OM,HL,IN,58," Dr. Wold. v. Rohland, Professor. 
"
83,1885,GEG,OM,HL,IN,59," C. v. Sabler, Stud. der vergl. Sprachfor­schung. 
"
84,1885,GEG,OM,HL,IN,60," E. v. Samson, Stud jur. 
"
85,1885,GEG,OM,HL,IN,61," Oskar v. Samson, Secretär der estnischen Districts - Direction des Livlandischen Credit-Vereins. 
"
86,1885,GEG,OM,HL,IN,62," Dr. Wolfgang Schlüter, Oberlehrer und Bibliothekar. 
"
87,1885,GEG,OM,HL,IN,63," Dr. AI. Schmidt, Professor der Physiologie. 
"
88,1885,GEG,OM,HL,IN,64," Dr. O. Schmidt, Professor der Jurisprudenz. 
"
89,1885,GEG,OM,HL,IN,65," Dr. Leopold Schroeder, Docent. 
"
90,1885,GEG,OM,HL,IN,66," Frl. E. v. Schultz. 
"
91,1885,GEG,OM,HL,IN,67," Carl Seeler, Stud. jur. 
"
92,1885,GEG,OM,HL,IN,68," Alfred Sommer, Dr. med. 
"
93,1885,GEG,OM,HL,IN,69," Arthur Spreckelsen, Stud. hist. 
"
94,1885,GEG,OM,HL,IN,70," R. Stackelberg, Stud. der vergl. Sprach -Wissenschaft. 
"
95,1885,GEG,OM,HL,IN,71," R. S t il l  m a r k, Obersecretär des Raths. 
"
96,1885,GEG,OM,HL,IN,72," Frl. Marie Stur m. 
"
97,1885,GEG,OM,HL,IN,73," M. Tobten, Cand. jur. 
"
98,1885,GEG,OM,HL,IN,74," H. Treffuer, Cand. theol., Director einer Knaben­schule. 
"
99,1885,GEG,OM,HL,IN,75," Dr. M. Weske, Lector der estnischen Sprache. 
"
100,1885,GEG,OM,HL,IN,70," Dr. P. Wiskowatow, Professor der russi­schen Sprache. 
"
101,1885,GEG,OM,HL,IN,77," A. W il  li  g e r o d e, Consistorialrath, Pastor der St. Marien Gemeinde. 
"
102,1885,GEG,OM,HL,IN,78," Dr. O. W al ̂ , Professor der Geschichte. 
"
103,1885,GEG,OM,,OUT,79," N. A n d e r s o h n, Oberlehrer am Gymuasium in Minsk. 
"
104,1885,GEG,OM,,OUT,-SO," Fr. Amelnng, in Katharina-Lisette unter Woisek. 
"
105,1885,GEG,OM,,OUT,81," Carl Beckmann, Apotheker in Ustjug-Weliki. 
"
106,1885,GEG,OM,,OUT,82," Christoph B e r e n s, Notaire des Nathes in iliiga. 
"
107,1885,GEG,OM,,OUT,83," H. Berne wi tz., Cand hist., Lehrer in Goldingen. 
"
108,1885,GEG,OM,,OUT,84," Theodor Beise, Cand. jur. in Riga. 
"
109,1885,GEG,OM,,OUT,85," Zoh. Beise, Cand. jur. in St. Petersburg. 
"
110,1885,GEG,OM,,OUT,80," Mag. C. Blumberg, Professor am Veterinär -Institut in Kasan. 
"
111,1885,GEG,OM,,OUT,87," Dr. Roderich Bidder, Pastor in Lais. 
"
112,1885,GEG,OM,,OUT,88," Dr. A. Christi an t, ehem. General-Super­intendent in Riga. 
"
113,1885,GEG,OM,,OUT,89," O. Dieckhoff. 
"
114,1885,GEG,OM,,OUT,90," Mag. E n nt a n n, Lehrer in St. Petersburg au der Katharinen-Schule. 
"
115,1885,GEG,OM,,OUT,91," Dr. F. Cnghoff in St. Petersburg. 
"
116,1885,GEG,OM,,OUT,92," Frau Leocadie Fr ey t a g-L o rin gho sen, geb. Baronesse v. Campenhausen, auf Adjamünde. 
"
117,1885,GEG,OM,,OUT,93," A. v. Gernet in Friedrichshof bei Reval. 
"
118,1885,GEG,OM,,OUT,94," Dr. Z. Girgeusohn, Oberlehrer am Stadt. Gymnasium zu Riga. 
"
119,1885,GEG,OM,,OUT,95," A. G o n t s ch a r o w in Ssmolensk. 
"
120,1885,GEG,OM,,OUT,96," H. Hansen,Procuraführer der russischen Bank für auswärtigen Handel in St. Petersburg. 
"
121,1885,GEG,OM,,OUT,97," P. v. Häckel in Sadjerw. 
"
122,1885,GEG,OM,,OUT,98," Ferdinand Holst, Verwalter in Oberpahlen. 
"
123,1885,GEG,OM,,OUT,99," Dr. med. Hirsch in St. Petersburg, Ge^ heimrath. 
"
124,1885,GEG,OM,,OUT,100," I. Hurt, Prediger in St. Petersburg. 
"
125,1885,GEG,OM,,OUT,101," Harry I.1 n n s e n in Riga, 
"
126,1885,GEG,OM,,OUT,102," Cand. phil W. Iakowlew in Odessa. 
"
127,1885,GEG,OM,,OUT,103," Mich. Jürmann, Prediger in Tarwast. 
"
128,1885,GEG,OM,,OUT,104," Joh. K e r g , Prediger in Kergel (Oesel). 
"
129,1885,GEG,OM,,OUT,105," Georg K n ü p f f e r, Prediger in A mpel (Estland). 
"
130,1885,GEG,OM,,OUT,106," R. K n ü p f f e r, Oberlehrer an der Domschule zu Reval. 
"
131,1885,GEG,OM,,OUT,107," Ed. C o s a ck, Oberlehrer in Pernau. 
"
132,1885,GEG,OM,,OUT,108," Johann Kressmann, Apotheker in Jamburg. 
"
133,1885,GEG,OM,,OUT,109," I. Köhler, Professor au der Akademie der Künste in St. Petersburg. 
"
134,1885,GEG,OM,,OUT,110," E. K r i e g s m a n n in Nantzen. 
"
135,1885,GEG,OM,,OUT,111," H. Knchzynski, Cand. jur. in Riga. 
"
136,1885,GEG,OM,,OUT,112," A. K u r r i k o s s, Prediger tu Turgel (Estland) 
"
137,1885,GEG,OM,,OUT,113," Fr. v. Keußler, Oberlehrer in St. Peters-bürg (Petri-Schnle). 
"
138,1885,GEG,OM,,OUT,114," Alexander L j li b a w s k i, Hofrath tu Wjäsma (Gouv. Ssmolensk). 
"
139,1885,GEG,OM,,OUT,115," Victor Baron L a n d o n in Keys?n. 
"
140,1885,GEG,OM,,OUT,116," M. Lipp, Pastor in Nuggeu. 
"
141,1885,GEG,OM,,OUT,117," M. Ling-n, Oberlehrer an der Katharinen-schule in St. Petersburg. 
"
142,1885,GEG,OM,,OUT,118," Andreas Luik, Elementarlehrer in Weißenstein. 
"
143,1885,GEG,OM,,OUT,119," C. Laaland, Generalsuperintendent in St. Pe-tersburg. 
"
144,1885,GEG,OM,,OUT,120," Dr. med. H. Meyer in Popen (Kurland). 
"
145,1885,GEG,OM,,OUT,121," Mag. A. Martynoff, Caplan der Kirche d. h. Johannes in Jerusalem, in St. Petersburg. 
"
146,1885,GEG,OM,,OUT,122," C. Mal m, Prediger zu Rappel (Estland),Propst. 
"
147,1885,GEG,OM,,OUT,123," K. Mühlenthal, Arzt in Neuhausen. 
"
148,1885,GEG,OM,,OUT,124," G. Masing, Pastor in Neuhausen. 
"
149,1885,GEG,OM,,OUT,125," F. Mafittg, Pastor in Rappin. 
"
150,1885,GEG,OM,,OUT,120," Constantin Mettig, Cand. hist., Oberlehrer am Stadt-Gymnasium zu Riga. 
"
151,1885,GEG,OM,,OUT,127," Ab. Peters eun in Ramkan bei Wenden. 
"
152,1885,GEG,OM,,OUT,128," Kasimir Corwin- Piotrowski. 
"
153,1885,GEG,OM,,OUT,129," C. Podder, Buchhalter in Moskau. 
"
154,1885,GEG,OM,,OUT,130," Ottomar Radecki. 
"
155,1885,GEG,OM,,OUT,131," G. Ro senpfl anzer, Oberverw. in Rathshof. 
"
156,1885,GEG,OM,,OUT,132," W. Rupuiewsky, Cand. ehem., 
"
157,1885,GEG,OM,,OUT,133," Dr. med. Corn. Rauch, Staatsrath inPleskau. 
"
158,1885,GEG,OM,,OUT,134," Dr. O. Schmiedeberg , Professor der Phar­makologie in Straßburg i. E. 
"
159,1885,GEG,OM,,OUT,135," W. v. Samson, Advocat in Reval. 
"
160,1885,GEG,OM,,OUT,136," Dr. med. I. Sachsenba bl z. Z. in Reval. 
"
161,1885,GEG,OM,,OUT,137," Carl Stein, Prebiger zu Anzen. 
"
162,1885,GEG,OM,,OUT,138," H. Schnakenbnrg, bim. Stadtältermann in Riga. 
"
163,1885,GEG,OM,,OUT,139," Ab. Schreiber, Kaufmann in Bremen. 
"
164,1885,GEG,OM,,OUT,140," Burcharb Sperrliugk, Pastor zu OdeupäH. 
"
165,1885,GEG,OM,,OUT,141," C. T oepffer, Pastor zu Talkhof. 
"
166,1885,GEG,OM,,OUT,142," Harald Baron Toll, Cand. jur., Nitterschafts-Secretär in Reval. 
"
167,1885,GEG,OM,,OUT,113," Nikolai v. W a h l auf Pajus. 
"
168,1885,GEG,OM,,OUT,144," A. W ichma n u. 
"
169,1885,GEG,OM,,OUT,145," Friedr. Baron W r a n g e ll  zu Kerrafer. 
"
170,1885,GEG,CM,HL,,1," Job. Reinh. Aspeli n tu Helsingfors. 
"
171,1885,GEG,CM,HL,,2," Cand. Friedrich Biett ernennt, Oberlehrer au der Domschule zu Reval. 
"
172,1885,GEG,CM,HL,,3," Max Buch, Dr. med. tn Helsingfors. 
"
173,1885,GEG,CM,HL,,4," E. Dolbeschew,Oberlehrer in Wladikawkas. 
"
174,1885,GEG,CM,HL,,5," Dr. O. Donner, Professor der vergl. Sprach-Wissenschaft in Helsingfors. 
"
175,1885,GEG,CM,HL,,ß," Dr. W. W. Dybowski in Minsk. 
"
176,1885,GEG,CM,HL,,7," Dr. I. Gorloff, Professor der politischen Oekouomie in St. Petersburg. 
"
177,1885,GEG,CM,HL,,8," Dr. W. v. Gutzeit in Riga. 
"
178,1885,GEG,CM,HL,,9," Dr. Neinhold Hausen in Helsingfors. 
"
179,1885,GEG,CM,HL,,10," Mag. H. H il  d e b r a n d t in Riga. 
"
180,1885,GEG,CM,HL,,11," H. Holzma y e r, Oberlehrer in Arensburg. 
"
181,1885,GEG,CM,HL,,12," W. Ilowaisky, tu Moskau. 
"
182,1885,GEG,CM,HL,,13," Th. Iversenn in St. Petersburg. 
"
183,1885,GEG,CM,HL,,14," I. Jung, Lehrer in Abia. 
"
184,1885,GEG,CM,HL,,15," Dr. med. Leo Iwanowski, tu St. Petersburg. 
"
185,1885,GEG,CM,HL,,16," Mag. Edwin Iohannson in St.-Petersburg. 
"
186,1885,GEG,CM,HL,,17," Dr. B. Köhne, Geheimrath in St. Pe-tersburg. 
"
187,1885,GEG,CM,HL,,18," M. Körber, bim. Pastor in Arensburg. 
"
188,1885,GEG,CM,HL,,10," Laosson, Lehrer in Tarwast. 
"
189,1885,GEG,CM,HL,,20," Johann Mielberg, Director des meteorol. Observatoriums in Tiflis. 
"
190,1885,GEG,CM,HL,,21," Dr. Mierzinsky, Professor der class. Phi-lologie in Warschau. 
"
191,1885,GEG,CM,HL,,22," I. Nocks, Schuldirector-Gehilfe in Neval. 
"
192,1885,GEG,CM,HL,,23," Dr. Nadloff, Akademiker in St. Petersburg. 
"
193,1885,GEG,CM,HL,,24," I. Ssamokwasso w, Professor in Warschau. 
"
194,1885,GEG,CM,HL,,25," Mag. N. v. Seidlitz in Tiflis. 
"
195,1885,GEG,CM,HL,,26," Mag. Fr. Schmidt, Akademiker in St. Pe-tersburg. 
"
196,1885,GEG,CM,HL,,27," Dr. Th. Struve, Wirkl. Staatsrath in Mitau. 
"
197,1885,GEG,CM,HL,,28," Woldemar Baron T i e s e n h a u s e n in St. Pe-tersburg. 
"
198,1885,GEG,CM,HL,,20," Jnl. v. Stein in Pleskau. 
"
199,1885,GEG,CM,HL,,30," Emil N ielrose in Wöbs. 
"
200,1885,GEG,CM,HL,,31," Mag. Wassiljew, Staatsrath in St. Pe­tersburg. 
"
201,1885,GEG,CM,HL,,32," A. I. W a giu, Gymnasiallehrer in Jrkutsk. 
"
202,1885,GEG,CM,HL,,33," H. W ü h n e r in Kerimois. • 
"
203,1885,GEG,CM,HL,,34," Dr. Wyssohki, Professor in Kasan. 
"
204,1885,GEG,CM,AB,,35," Dr. I. A l t m a n n in Berlin. 
"
205,1885,GEG,CM,AB,,30," Dr. A. B ezz eube rg er, Professor in Kö« nigsberg i. Pr. 
"
206,1885,GEG,CM,AB,,37," Dr. K. Bücher, Professor in Basel. 
"
207,1885,GEG,CM,AB,,38," Dr. Josef Budenz, Bibliothekar in Budapest. 
"
208,1885,GEG,CM,AB,,39," Dr. H. Brun s, Director der Sternwarte in Leipzig. 
"
209,1885,GEG,CM,AB,,40," Dr. Emil B r et s ch n ei d er, ehem. Gesandt-schaftsarzt in Peking. 
"
210,1885,GEG,CM,AB,,41," Dr. Sophns Bngge, Pros, an der tintuer sität in Christiania. 
"
211,1885,GEG,CM,AB,,42," L. Haan, evang. Pastor in Bekes Czaba in Ungarn. 
"
212,1885,GEG,CM,AB,,43," Dr. Arthur Hazelius, Director des nordi-schen Museums in Stockholm. 
"
213,1885,GEG,CM,AB,,44," Carl G. Hernmarck, Neichsgerichtsrath in Stockholm (Nybrogatau). 
"
214,1885,GEG,CM,AB,,45," Dr. C. Höhlbanm, Archivar in Köln. 
"
215,1885,GEG,CM,AB,,46," Cand. E. Kluge, in Berlin. 
"
216,1885,GEG,CM,AB,,47," Dr. K. Koppma n n Archivar in Rostock. 
"
217,1885,GEG,CM,AB,,48," Dr. August Leskin, Professor in Leipzig. 
"
218,1885,GEG,CM,AB,,49," Dr. W. Lexis, Professor in Breslau. 
"
219,1885,GEG,CM,AB,,50," Dr. E. Lohmeyer, Professor in Königsberg. 
"
220,1885,GEG,CM,AB,,51," Dr. Edgar Löning, Professor in Rostock. 
"
221,1885,GEG,CM,AB,,52," Dr. Ferd. L ö w e in Stuttgsrt. 
"
222,1885,GEG,CM,AB,,53," Dr. W. Mauren brechet, Professor in Leipzig. 
"
223,1885,GEG,CM,AB,,54," Frl. Julie M e st o r f, Conservator des Mit seums in Kiel. 
"
224,1885,GEG,CM,AB,,55," Dr. W. Miller, Professor in Moskau, 
"
225,1885,GEG,CM,AB,,56," Dr. A. Montelius, Conservator am Reichs-Museum in Stockholm. 
"
226,1885,GEG,CM,AB,,57," Dr. Friedrich Müller, Professor der Univer­sität zu Wien. 
"
227,1885,GEG,CM,AB,,58," F. A. Nicolai, Oberlehrer in S1 eerane (Sachsen). 
"
228,1885,GEG,CM,AB,,59," Dr. K. Nöldeke, Professor der orientalischen Sprachen in Straßburg i. E. 
"
229,1885,GEG,CM,AB,,60," Dr. Fr. Rhys , Professor der keltischen Sprache in Oxford. 
"
230,1885,GEG,CM,AB,,61," Dr. Gnstav Retzius, Professor an dem Ca-rolinifchen Institut in Stockholm. 
"
231,1885,GEG,CM,AB,,62," Dr. Franz R ühl , Prof. in Königsberg i. Pr. 
"
232,1885,GEG,CM,AB,,63," Dr. O. Schade, Prof. in Königsberg i. Pr. 
"
233,1885,GEG,CM,AB,,64," Dr. Wilhelm Stieda, Professor in Rostock. 
"
234,1885,GEG,CM,AB,,65," Dr. Hermann Suchier, Prof. in Münster. 
"
235,1885,GEG,CM,AB,,66," Dr. Bernhard Suphan in Berlin. 
"
236,1885,GEG,CM,AB,,67," Dr. G. Sauerweinin Banteln bei Hannover. 
"
237,1885,GEG,CM,AB,,68," Dr. W. Thomson, Prof. in Kopenhagen. 
"
238,1885,GEG,CM,AB,,69," Dr. Rudolf Virchow, Professor in Berlin. 
"
